st_052060_0001#0,"""A.P.241/9/27/10:00"""
st_052060_0010#0,"""Hmm, kelihatannya lebih kacau dari yang aku duga."""
st_052060_0020#0,"""Iya, benar. Ada terlalu banyak hal yang tidak masuk akal, dari Pemanggilan sampai ke Sihir."""
st_052060_0030#0,"""Meski begitu, aku rasa Omega tidak mencerminkan sejarah dari dunia kita.<br>Pakaian dan teknologi mereka tidak sesuai dengan apa yang ada di catatan kita."""
st_052060_0040#0,"""Ada sekian banyak informasi yang membingungkan.<br>Namun, sepertinya ada dua hal penting yang perlu kita perhatikan."""
st_052060_0050#0,"""Yang pertama, kalian bisa masuk dan keluar dari Omega."""
st_052060_0060#0,"""Yang kedua, kita bisa mengirim orang ke Omega."""
st_052060_0070#0,"""Berkat kerja sama semuanya, kita bisa mengirim lebih banyak orang ke sana, meskipun jumlahnya terbatas."""
st_052060_0080#0,"""Aku penasaran kalau ada orang yang seiras denganmu.<br>Mungkin Generasi Ketiga...?"""
st_052060_0090#0,"""Meski dengan Generasi Ketiga, kita tidak bisa langsung mengirim semua orang. Itu masih memerlukan sejumlah pengaturan."""
st_052060_0100#0,"""Dunia luar itu...<br>Aku serahkan padamu untuk mengambil keputusan di dalam Omega."""
st_052060_0110#0,"""Membantu perempuan itu, Harriet, tampaknya bisa menjadi langkah yang baik untuk mempelajari Omega. Dan sebagai Guardian, itu bukanlah ide yang buruk juga."""
st_052060_0120#0,"""Kalau begitu, tujuan kita adalah menolong Harriet dan negaranya dari ancaman Devil Castle."""
st_052060_0125#0,"""Dan juga, analisis Buster Tower kita telah selesai. Jika kita bisa menyimulasikan mereka di lapangan, kita bisa menciptakan tiruan sempurnanya!"""
st_052060_0130#0,"""Ayo kita lakukan yang terbaik!"""
