st_053010_0001#0,"""A.P.241/10/4/10:00"""
st_053010_0010#0,"""No puedo creer que nos encontráramos con Luther así..."""
st_053010_0020#0,"""Fue tan caótico, más allá de nuestra imaginación. Tuviste razón al etiquetarlo como un sueño del Registro Akashic."""
st_053010_0030#0,"""Los sueños son bastante poco fiables cuando se trata de cosas como esa."""
st_053010_0040#0,"""¿Quizás ahora algo más loco y absurdo puede suceder?"""
st_053010_0050#0,"""Alma... Estás disfrutando demasiado de<br>esto, ¿Verdad?"""
st_053010_0060#0,"""Ah, lo siento. Tampoco es que guste esto, pero creo que deberíamos hacer algo al respecto."""
st_053010_0070#0,"""Pero es solo que está es la primera vez, en mucho tiempo, que puedo volver a hablar con alguien. Ha sido realmente agradable."""
st_053010_0080#0,"""Alma, ¿No dijiste que estabas con el Registro Akashic?"""
st_053010_0090#0,"""¿Qué hiciste después de que Xion se fue?"""
st_053010_0100#0,"""Nada. Solo estaba allí, sola, con el registro Akashic."""
st_053010_0110#0,"""Solo estaba allí, solo, mirando los registros del universo mientras se archivaban. Pensé que todo estaba bien."""
st_053010_0120#0,"""Pero ahora que estoy hablando con la gente otra vez, no quiero parar."""
st_053010_0130#0,"""Uhm, Alma... ¿Te gustaría hablar conmigo cuando tengas tiempo?"""
st_053010_0140#0,"""¿Eh?, ¿Pero no estás realmente ocupada, Xiera?"""
st_053010_0150#0,"""No te preocupes, está bien! hablar con otros es parte de mi papel aquí. ¿No es así, <%me>?"""
st_053010_0152#0,"""1. Sí, totalmente!"""
st_053010_0154#0,"""2. Solo a veces."""
st_053010_0160#0,"""Ya veo... ¡Entonces hablemos siempre que podamos, Xiera!"""
st_053010_0170#0,"""¡Si!"""
