st_043050_0001#0,"""A.D.2028/4/2/17:00"""
st_043050_0020#0,"""……看來家裡也並沒有怎麼被翻過。<br>難不成，我的情況沒通知到學校那邊嗎？"""
st_043050_0030#0,"""不對，這種事情之後再說。<br>得先趕緊去見我哥一面才行。"""
st_043050_0040#0,"""是誰在走廊裡跑啊？"""
st_043050_0050#0,"""……咦，八坂同學？"""
st_043050_0060#0,"""呃，是宿舍長……！"""
st_043050_0070#0,"""八坂同學，要講敬語哦。<br>我之前接到通知，說是學生會那邊有事<br>你會暫時外出一段時間，怎麼又回來了？"""
st_043050_0080#0,"""欸，學生會有事……？<br>是誰這麼說的？"""
st_043050_0090#0,"""是鷲宮同學。<br>你們沒在一起嗎？"""
st_043050_0100#0,"""是冰莉……？"""
st_043050_0110#0,"""哎，這下可傷腦筋了。<br>剛才你哥哥來過一次<br>但是我跟他說你還在外出。"""
st_043050_0120#0,"""我哥來過？"""
st_043050_0130#0,"""恩，就剛才。<br>他來問你去了什麼地方<br>我就這麼回答了他……"""
st_043050_0140#0,"""啊，沒事的。<br>正好我找我哥還有事，我去見見他就行。<br>那我哥他去哪了？"""
st_043050_0150#0,"""他說他要回男生宿舍。<br>那我就先走了，八坂同學。<br>還有，不要在走廊上跑動哦。"""
st_043050_0160#0,"""……好－－"""
st_043050_0170#0,"""太好了，我哥沒事……"""
st_043050_0180#0,"""爆、爆炸……？！<br>那邊是男生宿舍……難不成！？"""
st_043050_npc01#0,"""宿舍長"""
