st_020740_0001#0,"""A.P.238/7/7/13:00"""
st_020740_0010#0,"""......啊啊，真的。真的來了。<br>就和盧瑟說的一樣。<br>那個人說的一直都很正確。"""
st_020740_0020#0,"""......你想要往裡面去，對吧。<br>但是不行，此路不通。<br>因為我和別人約好了。"""
st_020740_0030#0,"""......只要我守約，就幫我完成約定。<br>盧瑟是這麼和我說的。"""
st_020740_0040#0,"""那個人只會講正確的事。<br>......所以，我絕對不放你們過。"""
st_020740_0050#0,"""我也會遵守約定......遵守......<br>讓她能夠還陽。"""
st_020740_0060#0,"""要他幫她復活。<br>我們約好了，約好了啊......！"""
st_020740_0070#0,"""1.那是不可能的事情。"""
st_020740_0080#0,"""2.烏魯克她......"""
st_020740_0090#0,"""閉嘴！<br>我不想聽到<br>這種話......！"""
st_020740_0100#0,"""我只想......<br>只想聽到她說話！"""
