st_013080_0001#0,"""A.P.238/4/9/15:00"""
st_013080_0010#0,"""哦，回來啦！<br>再次謝謝你參加戰技大會。<br>謝謝！　只是想要告訴你這個啦！"""
st_013080_0020#0,"""多虧有你，炒熱了整場的氣氛！<br>誰叫你是如彗星般現身的<br>ARKS明日之星啊！　很受注目的！"""
st_013080_0030#0,"""對這樣的你，我基於個人興趣<br>想問你一個問題！"""
st_013080_0040#0,"""你為什麼變強？<br>為了ARKS？　還是為了正義？<br>又或是為了某個人？"""
st_013080_0050#0,"""為了ARKS"""
st_013080_0060#0,"""為了正義"""
st_013080_0070#0,"""為了某個人"""
st_013080_0080#0,"""是喔是喔！<br>那可真是了不起，<br>堪稱ARKS的楷模！"""
st_013080_0090#0,"""希望今後不要忘記這份志向，<br>繼續精進！"""
st_013080_0100#0,"""正道之力必有正心！<br>要經常自省不要踏錯自己的路！"""
st_013080_0110#0,"""是喔！　果然如此啊！<br>我也覺得你那強烈的意志，<br>一定是站在大義的立場上！"""
st_013080_0120#0,"""正義必須貫徹始終！<br>即使是一路走來，<br>只有艱辛與困苦！"""
st_013080_0130#0,"""沒想到有此心志之人<br>居然就在身邊不遠，<br>我深感欣慰啊！　再會啦！"""
st_013080_0140#0,"""原來如此！　是為了那人的決心啊！<br>沒有啦，就是在戰鬥當中<br>不斷感受到你的強大決心！"""
st_013080_0150#0,"""無論做出多大犧牲<br>也有必須維護周全的事物......<br>我感覺到類似這樣的決心！"""
st_013080_0160#0,"""不過，也許只是我看錯也不一定，<br>但只要抱持一種真誠的意志，<br>那就夠了！"""
st_013080_0170#0,"""千萬不要忘記你的心意，<br>確定自己的路，一路前進吧！<br>再見啦！"""
