st_065060_0001#0,"""A.P.242/3/31/12:00"""
st_065060_0010#0,"""啊……啊……<br>這裡、一定是中樞……！"""
st_065060_0020#0,"""我記得這個構造。<br>恐怕是這樣吧。<br>……但是。"""
st_065060_0030#0,"""敵人的增援……那麼……！"""
st_065060_0040#0,"""但是、這也意味着<br>前面就是中樞。"""
st_065060_0050#0,"""<%me>、瑪托依。<br>你們就這樣繼續前進。<br>這種場合下阻擊敵人、才是我的責任。"""
st_065060_0060#0,"""一個人不行"""
st_065060_0070#0,"""……交給你了"""
st_065060_0080#0,"""不是不行。<br>是必須要做、僅此而已。"""
st_065060_0090#0,"""是的、這樣就可以了。<br>我們的目的、ARKS的目的。<br>絕對不能忘記。"""
st_065060_0100#0,"""接下來、擊破位於中樞的示巴。<br>是唯一絕對的目的。"""
st_065060_0110#0,"""把你們送到那裏。<br>這就是、全體ARKS的目的。<br>這是我們賭上性命的目的。"""
st_065060_0120#0,"""所以前進吧、肩負未來的守護輝士啊。<br>在這個場合、由老兵為你們奠定基礎！"""
st_065060_0130#0,"""雷吉亞斯桑！"""
st_065060_0140#0,"""那麼、這就是光子族所產生的惡意的具現。<br>雖然程度不同、但我們都是過去的遺物。<br>絕不能妨礙正走向未來的人們。"""
st_065060_0150#0,"""……不、連遺物都不是。<br>你們只是一群惡意。<br>世界的異物啊。"""
st_065060_0160#0,"""因此、在此斬滅全部。"""
st_065060_0170#0,"""這裏、就是我們的死地！<br>開始吧、『創世』！"""
line01#0,"""記錄了到此爲止的任務進度。"""
