name01#0,"""？？？"""
name02#0,"""？？？"""
ra_010570_0010#0,"""呃......請問，你是ARKS麼？<br>你願意接受委託麼？"""
ra_010570_0020#0,"""啊、真是太感謝你了！<br>哎呀呀！有你幫忙真是太好了呢！"""
ra_010570_0030#0,"""我是一個學者，現在正在調查<br>行星形成的歷史......<br>有關納貝流士的情報實在太少了。"""
ra_010570_0040#0,"""因為是每個ARKS一開始都會去的行星<br>我原本以為能收集到更多的情報<br>真是令人費解呢......"""
ra_010570_0050#0,"""啊，不好意思。<br>我太激動了......<br>我的名字叫做羅傑歐。"""
ra_010570_0060#0,"""我的委託內容很單純。<br>就是到納貝流士行星去進行地質調查<br>如此而已。"""
ra_010570_0070#0,"""與其說我想知道行星形成的歷史<br>老實說，這是基於直覺所做的決定<br>我實在很想查出那裡的情況......"""
ra_010570_0080#0,"""我曾拜託過其他的ARKS<br>但他們都說納貝流士已經被徹底調查過了<br>所以都沒人給我正面的回應。"""
ra_010570_0090#0,"""結果剛好碰到貴人出現<br><%me> <br>就是你呀！"""
ra_010570_0100#0,"""拜託你了！<br>只要配合你有空的時候就行了！"""
ra_010570_0110#0,"""A.P.238/2/21"""
ra_010590_0010#0,"""<%me><br>你來得正好。<br>我正想聯絡你呢。"""
ra_010590_0020#0,"""關於納貝流士的調查工作<br>看樣子，我還是需要內陸的數據......"""
ra_010590_0030#0,"""<%me><br>你已經知道大概的情況了<br>委託你也比較輕鬆。"""
ra_010590_0040#0,"""有關森林的部分，上次的數據已經足夠了。<br>我這次需要內陸的雪原地區的數據<br>我想拜託你去調查。"""
ra_010590_om_0050#0,"""那片熱帶森林邊緣<br>竟然緊鄰著雪原區域，這件事本身<br>就非常令人起疑。"""
ra_010590_0060#0,"""畢竟這是擺在眼前的事實<br>不得不承認那是真實的存在<br>......不過，我總覺得不太對勁。"""
ra_010590_0070#0,"""至今沒有任何詳細的數據<br>看樣子，或許也是在掩飾什麼......"""
ra_010590_0080#0,"""......啊，不好意思。<br>身為學者，不該只靠推測<br>就妄下結論。"""
ra_010590_0090#0,"""只要有問題，就該進行調查加以確認！<br>沒錯，只要實地調查<br>一定能釐清很多疑點的。"""
ra_010590_0100#0,"""麻煩你再辛苦一趟吧<br>請多指教。"""
