st_041004_0001#0,"""A.P.241/3/22/10:30"""
st_041004_0010#0,"""<%me>。<br>這邊這邊，快來這邊！<br>早上好，感覺怎麼樣？"""
st_041004_0020#0,"""啊，忘記自我介紹了！初次見面！<br>我叫雪拉，是<%me>您的專屬指令員！"""
st_041004_0030#0,"""平安無事地甦醒了真是太好了。"""
st_041004_0040#0,"""身體上也沒有感覺奇怪的地方吧？<br>黑暗種因子也......<br>很好，很乾淨地被淨化掉了。"""
st_041004_0050#0,"""哦呀？<br>您一副歪着頭的樣子。<br>難道說，是記憶很模糊？"""
st_041004_0060#0,"""我已經從醫療部那邊聽說了<br>可能也會有這種情況出現。"""
st_041004_0070#0,"""那麼那麼，雖然很冒昧<br>就由專屬指令員，雪拉。<br>來爲您進行狀況的說明。"""
st_041004_0080#0,"""您於『A.P.238/2/20』在納貝流士行星進行了『ARKS』入隊的結業任務。"""
Title#0,"""跳過教程確認"""
Message#0,"""跳過教程。<br>確定麼？"""
