name01#0,"""？？？"""
name02#0,"""？？？"""
ra_010080_0010#0,"""......你是什麼人？<br>莫非是來嘲笑我的麼？"""
ra_010080_0020#0,"""哼！想笑就笑吧！<br>我刀匠基哥今年已經75歲了<br>已經是年老力衰咯。"""
ra_010080_0030#0,"""已經失去熱情啦......<br>想當年，我的創造力可是有如泉湧一般<br>旺盛的創造力讓我不斷地奮鬥。"""
ra_010080_0040#0,"""40年前決戰那時的回憶，至今依然在我心澎湃......<br>10年前的死鬥也是！<br>大規模的戰役總是令我熱血沸騰！"""
ra_010080_0050#0,"""可是，隨著現在戰線平靜下來<br>我的熱情也冷卻了......"""
ra_010080_0060#0,"""雖然對武器的感覺還是放不下，然而<br>我不想做出半吊子的作品。<br>這是我身為專家的堅持。"""
ra_010080_0070#0,"""......抱歉啊，讓你聽我發牢騷。<br>跟你聊得很開心，讓我說出了真心話。"""
ra_010080_0080#0,"""......既然都聽我發完牢騷了，能不能再麻煩你一件事？<br>如果你找到能夠讓我熱血沸騰的<br>好東西，希望你能帶過來給我瞧瞧。"""
ra_010080_0090#0,"""最好是能夠激發出靈感的<br>沒錯，令人振奮的好東西......"""
ra_010080_0100#0,"""A.P.238/2/28"""
