name01#0,"""？？？"""
name02#0,"""？？？"""
st_025080_0001#0,"""A.P.228/8/7/00:00"""
st_025080_0010#0,"""……皆を救うためだった。<br>わたしは彼女をそのために作った。"""
st_025080_0020#0,"""她也作為我的有緣人，<br>對我的願望有所回應。"""
st_025080_0030#0,"""すべてを正すつもりだった。<br>彼女の力によって、ダーカーを消し<br>安寧の世を手に入れるはずだった。"""
st_025080_0040#0,"""可是我所做的卻只是<br>讓一個孩子遭致不幸而已。<br>……我真是愚蠢啊。"""
st_025080_0050#0,"""我只是個觀測者，<br>並不能改變任何一切，<br>我無法去改變。"""
st_025080_0060#0,"""……我不能再說下去了，<br>我放棄傳達。"""
st_025080_0070#0,"""為了不讓盧瑟或是任何人，<br>理解這事實及來龍去脈……<br>……我會消除這一切。"""
st_025080_0080#0,"""我也會封閉我自己，<br>包括記憶、語言、及所有的一切……<br>……直到你前來的那一刻。"""
st_025080_0090#0,"""能救她的人，只有你。<br>因此，我會等你到來。"""
st_025080_0100#0,"""<%me>……<br>在等待著你……"""
