st_063100_0001#0,"""A.P.242/3/10/12:15"""
st_063100_0010#0,"""本以爲雲消霧散了<br>沒想到會出現在這樣偏僻的地方……<br>看來有相當重要的東西。"""
st_063100_0020#0,"""那個重要的東西<br>也就是說是那個裏面<br>巨大的岩石吧？"""
st_063100_0030#0,"""哇！"""
st_063100_0040#0,"""你們戰鬥的很好<br>已經非常努力了。<br>……但是、慢了一步。"""
st_063100_0050#0,"""要石……！<br>……但是、這樣就可以了吧？"""
st_063100_0060#0,"""真是太無聊了。<br>下一個就輪到你們了。"""
st_063100_0070#0,"""地震……？"""
st_063100_0080#0,"""……你不明白嗎？<br>星球對你的行爲很憤怒。"""
st_063100_0090#0,"""禍津是悪神。即便如此、也是神。<br>神的憤怒的矛頭、指向褻瀆自己的人<br>就是這樣的道理。"""
line01#0,"""記錄了到此爲止的任務進度。"""
