st_044040_0001#0,"""A.P.241/4/10/12:00"""
st_044040_0010#0,"""哼！哼！哥哥這笨蛋笨蛋大笨蛋！<br>他那什麼意思嘛，根本都不理解我的感受！"""
st_044040_0020#0,"""……我明白的，他不說我也明白。<br>我現在就是不知道自己想做什麼<br>這我自己最清楚……！"""
st_044040_0030#0,"""啊－－真是的！頭腦越冷靜我就越是生氣！<br>果然哥他就是個笨蛋！"""
st_044040_0040#0,"""沒目的又怎麼樣！<br>目的這東西，不就是要邊行動邊發現的嘛！<br>……阿有你倒是也說兩句啊！"""
st_044040_0050#0,"""欸、欸？我應該說什麼？"""
st_044040_0060#0,"""說什麼都行！"""
st_044040_0070#0,"""……我、我想長得更大！"""
st_044040_0080#0,"""你這不就是純粹的願望嘛！"""
st_044040_0090#0,"""呵呵。"""
st_044040_0100#0,"""啊，抱歉。<br>我是不是……太吵了？"""
st_044040_0110#0,"""沒有沒有，你別在意。<br>我也只是順著我認識的人的光子<br>一路找過來，碰巧來到這兒了而已。"""
st_044040_0120#0,"""然後，我看到有個人在大喊大叫些<br>有趣的事情，就一下子看入迷了……<br>所以我才該說抱歉呢。你可以繼續哦。"""
st_044040_0130#0,"""其實我也沒想大喊大叫啦……<br>不對不對，雖然確實是想喊一喊，但也不是這樣……"""
st_044040_0140#0,"""……那個，你也是ARKS吧？"""
st_044040_0150#0,"""恩。<br>我叫瑪托依。<br>沒怎麼見過你們呢，你們是？"""
st_044040_0160#0,"""我是火継，這邊這位是阿有……<br>我們是因為一些緣故來到的這裡。<br>你好，瑪托依小姐。"""
st_044040_0170#0,"""呵呵，直接叫我名字就行哦，火継。"""
st_044040_0180#0,"""所以，你還好嗎？<br>看你剛才好像有什麼煩惱的樣子。"""
st_044040_0190#0,"""啊，這個嘛，怎麼說呢……"""
st_044040_0200#0,"""你剛才大喊大叫<br>也是因為有好多難以忍受的事情吧？<br>至少，我也是可以聽你傾訴一下的哦。"""
st_044040_0210#0,"""……你為什麼要做到這個份上？"""
st_044040_0220#0,"""我這人也總是喜歡把心事藏起來<br>也因為這個，老是會挨罵。<br>所以我就感覺，能稍微理解你的感受。"""
st_044040_0225#0,"""……好奇怪啊。<br>明明我們是第一次見，可我卻覺得<br>我好像……能對她傾訴任何事情。"""
st_044040_0230#0,"""……那這樣，瑪托依。<br>我想問你點事情，可以嗎？"""
st_044040_0240#0,"""恩，你隨便問吧。<br>我可喜歡跟人聊天了。"""
st_044040_0250#0,"""你是為何而戰鬥呢？<br>你戰鬥的理由，是什麼呢？"""
st_044040_0260#0,"""戰鬥的目的啊……<br>為什麼這麼問？"""
st_044040_0270#0,"""之前有人斷言說，我沒有戰鬥的目的……<br>雖然我聽了是很氣，可當我轉頭一想<br>我確實也想不到自己有任何目的……"""
st_044040_0280#0,"""……這果然，很奇怪吧。"""
st_044040_0290#0,"""啊，抱歉，我不是這個意思。<br>我就是好像看到了曾經的我一樣，感覺很懷念。"""
st_044040_0300#0,"""曾經的……？"""
st_044040_0310#0,"""我過去，也曾迷失過戰鬥的理由。<br>成天都聽命於指示，照著指示去做……<br>我一直一直，都是在毫無目的地行動著。"""
st_044040_0320#0,"""……我也是這樣。<br>對聖母言聽計從的那時候真的很輕鬆。"""
st_044040_0330#0,"""可這樣<br>就相當於自己完全沒有在思考了。<br>……所以我哥他說的，我也懂。"""
st_044040_0340#0,"""到底要為了什麼而使用這份力量……"""
st_044040_0350#0,"""……重要的，是「自己想要做什麼」哦。<br>如果這問題的答案是「想要保護什麼人」<br>那我想，這就是火継你實實在在的意志。"""
st_044040_0360#0,"""我自己，想要做什麼……<br>唔唔唔……要是我自己清楚這個<br>那我就用不著困擾了……"""
st_044040_0370#0,"""那不如，就先從眼前的事情開始<br>一個一個做起怎麼樣？<br>先去著手於自己想做的事情。"""
st_044040_0380#0,"""我自己想做的事情……"""
st_044040_0390#0,"""沒錯，不是讓別人代替你決定<br>而是自己決定要做些什麼。<br>這肯定就是第一步啦。"""
st_044040_0400#0,"""……總覺得，你這話稍微把我給點透了。"""
st_044040_0410#0,"""就是呀火継，我都在迷茫些什麼啊？<br>不管是誰跟我說了什麼，我都想知道嘛。"""
st_044040_0420#0,"""聖母她到底想做什麼<br>還有阿有被盯上的理由又是什麼<br>我要知曉這些……然後，再作出決定！"""
st_044040_0430#0,"""謝謝你，瑪托依！<br>總覺得，我終於看清自己腳下的路了。"""
st_044040_0440#0,"""阿有，你去雪拉那裡等我！<br>我去去就來！"""
st_044040_0450#0,"""呵呵，這孩子真有精神。"""
st_044040_0460#0,"""你是叫……阿有弟弟，來著嗎？<br>不如你就跟我一起去雪拉那兒吧。<br>剛好我也被她叫過去了。"""
st_044040_0470#0,"""……姐姐，我們之前<br>有在哪裡見過面麼？"""
st_044040_0480#0,"""沒有呀，這次應該是第一次見。<br>但是……怎麼說呢，我也總覺得<br>有種很懷念的感覺。"""
