st_047090_0001#0,"""A.D.2028/4/23/16:00"""
st_047090_0010#0,"""……なんとか、止まってくれた？"""
st_047090_0020#0,"""だが、終わったって感じじゃねえぞ……！"""
st_047090_0030#0,"""……ですが、間に合いましたよ！"""
st_047090_0040#0,"""ダークファルスの対処は、アークスの仕事！"""
st_047090_0050#0,"""そうですよね！<br><%me>さん、マトイさん！"""
st_047090_0060#0,"""……クラリッサ、お願い！"""
st_047090_0070#0,"""今だよ、ヒツギちゃん！<br>わたしと<%me>が<br>ダークファルスを封じているうちに！"""
st_047090_0080#0,"""１．助けてこい、全てを"""
st_047090_0090#0,"""２．断ち切れ、闇を"""
st_047090_0100#0,"""……もちろんよ！"""
st_047090_0110#0,"""……やってみる！"""
st_047090_0120#0,"""天叢雲……もう一度、今一度<br>あたしに、力を貸して……！<br>みんなを、全てを助けるための、力を！"""
st_047090_0130#0,"""ヒツギちゃんの邪魔はさせない！"""
st_047090_0140#0,"""ぶちかましてこい、ヒツギ！"""
st_047090_0150#0,"""コオリ……兄さん……"""
st_047090_0160#0,"""<%me>……"""
st_047090_0170#0,"""はあああああああっ！！"""
st_047090_0180#0,"""……見事なものだ、八坂火継。<br>融合体を……アルを、救ってみせたか。"""
st_047090_0190#0,"""否、それだけではない……<br>この、ダークファルスの因子すら斬り裂き<br>真の意味で、解放してみせたのだな。"""
st_047090_0200#0,"""……ならば、あとは最後の締めだ。<br>私を断て、その剣で。それで全てが終わる。"""
st_047090_0210#0,"""これで私の、永遠の孤独も、終わる。"""
st_047090_0220#0,"""……ああ、そうだ。<br>それこそが私の望みだったのだろう。<br>これで、私は…………！"""
st_047090_0230#0,"""……痛いぞ、八坂火継。"""
st_047090_0240#0,"""そりゃそうよ、そうなるように殴ったんだもん。"""
st_047090_0250#0,"""マザー、聞かせて。<br>どうして、ひとりぼっちの人ばかりを<br>マザー・クラスタに誘ってたの？"""
st_047090_0260#0,"""あたしもそう、コオリもそう。<br>きっとあの、オークゥとかフルもそう。<br>ハギトってのも浮いてたし、ベトールもでしょ？"""
st_047090_0270#0,"""みんな、そうだった。<br>みんな、ひとりぼっちの子だった。"""
st_047090_0280#0,"""……その方が、依存関係を作りやすいという<br>合理的な判断に過ぎない。"""
st_047090_0290#0,"""……でもあの時、あたしは嬉しかったんだ。<br>あたしを必要としてくれる人がいたってことが<br>本当に、嬉しかった。"""
st_047090_0300#0,"""マザーも、そうなんだよね。<br>本当は、復讐なんかじゃなくて<br>認めさせたかっただけ。"""
st_047090_0310#0,"""自分はここにいるって<br>認めてくれる人が欲しかっただけ……"""
st_047090_0320#0,"""……ふふ、よくも推測だけで<br>そこまで感情に寄った物語を作れるものだな。"""
st_047090_0330#0,"""失礼ね、理由はちゃんとあるわよ。"""
st_047090_0340#0,"""シエラが言ってた。<br>フォトンとエーテルは<br>元を同じにするものだって。"""
st_047090_0350#0,"""でも、こっちでフォトンはエーテルに変質した。<br>通信技術に特化したものへと……<br>「繋がる」技術に特化したものへと、変質した。"""
st_047090_0360#0,"""それは、エーテルの源であるマザー……<br>あんたが誰よりも「繋がり」を求めたからこそ。<br>……違う？"""
st_047090_0370#0,"""……だから、どうした。<br>だから、どうなるというのだ。"""
st_047090_0380#0,"""私はただ、見返してやりたかった。<br>私を不要と断じた奴等を見返して……<br>認めてもらいたかった。"""
st_047090_0390#0,"""だが、もうその相手も居ない……！<br>いかに強がろうと、いきがろうとも……<br>私の目的は、もとより果たせぬものだったのだ……！"""
st_047090_0400#0,"""だったら、新しい目的を作ればいい！"""
st_047090_0410#0,"""新しい目的、だと……？<br>……今更、私が、そんな。"""
st_047090_0420#0,"""今更も何も、何十億年も眠っていたんだから<br>どんだけ時間かかっても些細なものでしょ！"""
st_047090_0430#0,"""答えを急ぐなって言ってるのよ、あたしは！"""
st_047090_0440#0,"""復讐心を忘れろなんて言わない。<br>あたし、あんたにいまだにムカついてるし<br>コオリにも斬られたお返しをしたいと思ってる。"""
st_047090_0450#0,"""でも、あんたを必要とする人もいたの。<br>それは純然たる事実なのよ、マザー。"""
st_047090_0460#0,"""あんたのおかげで救われた人は、いた。<br>かつてのあたしだって……<br>コオリだってそうだった。"""
st_047090_0470#0,"""だから、もう一度<br>ちゃんと考えるために、帰るのよ。"""
st_047090_0480#0,"""いろいろ考えたり話したりしてみて<br>それでもやっぱり復讐したいって思ったら……"""
st_047090_0490#0,"""その時はいつでも、あたしに言いなさい。<br>もっかい、その悶々とした思いごと<br>天叢雲でぶった斬ってあげるから！"""
