name01#0,"""？？？"""
name02#0,"""？？？"""
st_031010_0001#0,"""A.P.239/1/22/10:00"""
st_031010_0010#0,"""……果然發生了戰鬥。<br>事代桑已經預見到了這一點。"""
st_031010_0020#0,"""黑暗種的反応也有……<br>果然、這是和我們<br>也有關係的戰鬥……！"""
st_031010_0030#0,"""啊、啊、神子大人！<br>神子大人、請救救我們白之民吧！"""
st_031010_0040#0,"""黑之民以前所未有的規模跨越河流！<br>多麼卑鄙！　多麼愚蠢！<br>神子大人、請下神罰吧……！"""
st_031010_0050#0,"""不、呃<br>我們不是神子……"""
st_031010_0060#0,"""神子大人！"""
st_031010_0070#0,"""神子大人！"""
st_031010_0080#0,"""……啊啊啊、什麼都可以<br>事代桑去哪兒了<br>誰知道？　誰來告訴我！"""
st_031010_0090#0,"""守護者事代？<br>不需要守護者啊神子大人。<br>如果神子大人在的話……"""
st_031010_0100#0,"""沒錯、只要有神子大人在<br>應該沒什麼問題。"""
st_031010_0110#0,"""啊啊、神子大人！<br>請向我們展示！"""
st_031010_0120#0,"""沒錯神子大人！<br>愚昧的黑之民們、神罰吧！"""
st_031010_0130#0,"""就是這樣、大家一起br>捧起某個人<br>……我討厭這樣。"""
st_031010_0140#0,"""……回答我。<br>事代桑在哪裏？"""
st_031010_0150#0,"""這、事代、呃呃……"""
st_031010_0160#0,"""好像、灰之神社<br>看到朝那邊去了……"""
st_031010_0170#0,"""哪邊！"""
st_031010_0180#0,"""啊、啊在那邊！"""
st_031010_0190#0,"""<%me><br>走吧！"""
whiteA#0,"""白の民A"""
whiteB#0,"""白の民A"""
skit01#0,"""Where The Gray Goddess Dance"""
skit02#0,"""1章 灰之神子何處飛舞"""
