st_062010_0001#0,"""A.P.242/2/25/10:00"""
st_062010_0010#0,"""莎拉……"""
st_062010_0020#0,"""没事吧？"""
st_062010_0030#0,"""是不是太勉強了？"""
st_062010_0040#0,"""受傷的事？沒關係的。<br>我從沒這麼鬱悶過。"""
st_062010_0050#0,"""兩個人沒問題嗎？<br>不過嘛、也沒時間<br>去做醫療檢查。"""
st_062010_0060#0,"""哈哈。不光是我<br>大家都很勉強吧。"""
st_062010_0070#0,"""雪拉正忙於管理管制<br>根本沒時間閒聊。"""
st_062010_0080#0,"""……莎拉。<br>安杜斯奇亞有什麼？"""
st_062010_0090#0,"""我也不知道。<br>夏歐、只說要去。"""
st_062010_0100#0,"""……不過、多少能理解。<br>那傢伙想要什麼。"""
st_062010_0110#0,"""<%me>。<br>你和夏歐的第一次見面<br>應該也是在那裏。"""
st_062010_0120#0,"""龍族的首領嗎……？"""
st_062010_0130#0,"""想去見洛・卡密茲……？"""
st_062010_0140#0,"""……是的。<br>與龍族首領洛・卡密茲的交流。<br>除此之外別無他法。"""
st_062010_0150#0,"""在那裏一定能知道些什麼……<br>……是吧、夏歐。"""
skit01#0,"""Faint Hope"""
skit02#0,"""一線希望"""
