st_064060_0001#0,"""A.P.242/3/25/10:30"""
st_064060_0010#0,"""運算結果顯示如果用歐米茄<br>發動結界的話將會有足够的效果。<br>有實行的意義。"""
st_064060_0020#0,"""你願意去嗎？"""
st_064060_0030#0,"""當然"""
st_064060_0040#0,"""一個人？"""
st_064060_0050#0,"""我也一起來。<br>原來就是那邊的居民。<br>請交給我先導。"""
st_064060_0060#0,"""當然、我也會一起來。<br>不用說、我就是<br>從那邊過來的。"""
st_064060_0070#0,"""呵呵呵呵呵、莉莎也終於<br>踏入了歐米茄這個世界了。"""
st_064060_0080#0,"""嗯……先不說哈莉艾特桑<br>莉莎桑也能去嗎？"""
st_064060_0090#0,"""因爲和我連在一起所以可以。<br>話雖如此、回到那邊我就是神霊。<br>估計、我一個人也能去……"""
st_064060_0100#0,"""我想試試歐米茄的<br>敵人的槍法什麼的。<br>好期待啊。好期待。"""
st_064060_0110#0,"""……也不能辜負莉莎的希望。<br>如果能以護衛的形式陪同的話。"""
st_064060_0120#0,"""……要是不被擊中就好。"""
st_064060_0130#0,"""那我也一起……"""
st_064060_0140#0,"""……很遺憾、二代目醬要留在這裡。<br>和我一起把<%me><br>送進歐米茄。"""
st_064060_0150#0,"""誒！"""
st_064060_0160#0,"""在這種狀況下、守護輝士二人同時從<br>這個世界暫時消失也很危險。"""
st_064060_0170#0,"""而且你應該被要求靜養。<br>我理解你想一起去的心情<br>但我希望你這次能留在這裏。"""
st_064060_0180#0,"""馬上就會回來的"""
st_064060_0190#0,"""拜託你了"""
st_064060_0200#0,"""……嗯、知道了。<br>小心點。"""
st_064060_0210#0,"""雪拉、你也一起去<br>作為二人的導航吧。"""
st_064060_0220#0,"""……不過、歐米伽內的世界<br>應該是翻天覆地的變化吧。<br>我能導航嗎？"""
st_064060_0230#0,"""沒關係、現在的歐米茄還是<br>守護輝士訪問過的世界。"""
st_064060_0240#0,"""作爲那個世界的存在的我<br>來到這裏<br>所以時間的流動完全同步。"""
st_064060_0250#0,"""也就是說、瑪爾伽蕾塔統治的世界<br>要去這裡嗎。<br>……不放心啊。"""
st_064060_0260#0,"""嗯……如果是瑪爾伽蕾塔的話<br>統治得很好哦。<br>……大概。"""
skit01#0,"""The Savior Comes Again"""
skit02#0,"""再次降臨的異邦之地"""
