st_065050_0001#0,"""A.P.242/3/31/11:30"""
st_065050_0010#0,"""這裏也有這麼多敵人……<br>明明必須快點……！"""
st_065050_0020#0,"""……開始吧、『創世』。"""
st_065050_0030#0,"""好像趕上了。"""
st_065050_0040#0,"""雷吉亞斯桑！"""
st_065050_0050#0,"""感謝幫助"""
st_065050_0060#0,"""其他人呢？"""
st_065050_0070#0,"""不必道謝。<br>這本就是我們這次的任務。"""
st_065050_0080#0,"""為了防止敵人知道我們的所在<br>不進行無用的通信。<br>所以不知道詳情。"""
st_065050_0090#0,"""在這裏等的話<br>其他的人也能會合嗎？"""
st_065050_0100#0,"""我好像偶然衝到<br>離你們很近的位置。<br>所以、就這樣會合了。"""
st_065050_0110#0,"""不知道其他人在哪裡。<br>如果想要會合、應該以中樞爲目標。"""
st_065050_0120#0,"""但是<%me>、瑪托依。<br>不要忘記。"""
st_065050_0130#0,"""這次的目的不是和同伴會合。<br>……是撃破示巴。"""
st_065050_0140#0,"""其他的ARKS和六芒、當然包括我<br>目的是讓你們到達中樞。<br>正因為如此、才在這裡。"""
st_065050_0150#0,"""未來將由這場戰鬥決定。<br>請不要弄錯目的。"""
st_065050_0160#0,"""……但是、之前你認爲正確的事<br>開拓了至今爲止的未來。<br>這也是事實。"""
st_065050_0170#0,"""甚至、超越了夏歐的<br>運算結果……拯救了很多人。"""
st_065050_0180#0,"""……所以、我才故意這麼說。<br>按照你自己的想法行動就好了。"""
st_065050_0190#0,"""為了支持你的判斷、你的行動<br>我的刀刃、交給你們了。"""
line01#0,"""記錄了到此爲止的任務進度。"""
