st_013010_0001#0,"""A.P.238/4/9/11:00"""
st_013010_0010#0,"""啊～～測試麥克風......<br>你們以為我會這樣講麼！<br>我才不需要什麼麥克風測試！"""
st_013010_0020#0,"""光是我滾燙的光子之力<br>就足夠讓各位聽得清清楚楚。<br>那麼就簡單來個致詞吧！"""
st_013010_0030#0,"""無處不當真，隨時都認真！<br>我就是修伊！　六芒均衡之六，<br>也是本屆大會主辦人！　請多指教！"""
st_013010_0040#0,"""......呣，隔著一道螢幕<br>反應就看不清楚，真是無趣。"""
st_013010_0050#0,"""反正，大家似乎也都很熱情，<br>我就不介意了。"""
st_013010_0060#0,"""感謝各位報名參加戰技大會！<br>我還因為當主辦人不能參賽<br>差點傷心欲絕呢。"""
st_013010_0070#0,"""因為，居然不能參加<br>這麼有趣的活動啊！<br>......可惡，早知道就不該接企劃的！"""
st_013010_0080#0,"""那麼，關於戰技大會的內容......<br>規則細節就別在意啦！<br>要做的事情只有一個！"""
st_013010_0090#0,"""比所有人更強，<br>比所有人更能完好無傷的抵達最深處！<br>整個內容就是這樣！"""
st_013010_0100#0,"""所以，各位......<br>喂，妳不要來亂啦。<br>我正在熱烈演講當中耶......！"""
st_013010_0110#0,"""......給我啦，可惡！　我搶！<br>又沒什麼關係，<br>我也有參與營運，讓我講話啦！"""
st_013010_0120#0,"""哼哼，各位ARKS啊！<br>聽得到麼！　聽見我的聲音麼！"""
st_013010_0130#0,"""我叫做克拉莉絲克蕾絲！<br>六芒均衡之五！<br>還是三英雄！　我很偉大的喲！"""
st_013010_0140#0,"""這次的戰技大會，<br>我在裡面也插了不少手！<br>你們就好好的享受吧！"""
st_013010_0150#0,"""最後呢，還會有<br>精心準備的驚喜！<br>哼哼哼，真是期待啊......！"""
st_013010_0160#0,"""唉呀呀，克拉莉絲克蕾絲！<br>妳不要再繼續爆料了！<br>秘密因為是秘密才值得期待啊！"""
st_013010_0170#0,"""好了，戰技大會即將開幕！"""
st_013010_0180#0,"""......聽好了，克拉莉絲克蕾絲。<br>妳要照著之前講好的台詞說喔。"""
st_013010_0190#0,"""我、我知道啦！"""
st_013010_0200#0,"""那麼，ARKS戰技大......"""
st_013010_0210#0,"""啊！　預、預備～～起！"""
st_013010_0220#0,"""......喂。"""
