st_053010_0001#0,"""A.P.241/10/4/10:00"""
st_053010_0010#0,"""沒想到會和盧瑟<br>以這樣的形式見面……"""
st_053010_0020#0,"""阿卡西記錄做的夢<br>也無法好好説明。<br>那邊比想的還要混沌呢。"""
st_053010_0030#0,"""嘛，畢竟夢這個東西<br>不管什麼時候都是那麼隨便的東西啦。"""
st_053010_0040#0,"""這之後可能會出現更多厲害的，<br>出乎意料的東西也説不定呢？"""
st_053010_0050#0,"""……阿魯瑪。<br>怎麼好像對這個状況感到很享受啊？"""
st_053010_0060#0,"""啊啊，對不起對不起。<br>沒有對状況感到享受哦。<br>只是在想必須要做點兒什麼。"""
st_053010_0070#0,"""只是，像這樣和別人説話，<br>已經很久沒有過了。<br>所以不知不覺就興奮了起來。"""
st_053010_0080#0,"""阿魯瑪和阿卡西記錄是一起的，<br>有這樣説過的吧。"""
st_053010_0090#0,"""錫安消失後<br>發生什麼了？"""
st_053010_0100#0,"""什麼都沒發生哦。<br>我只是和阿卡西記錄在一起而已。"""
st_053010_0110#0,"""在看整理好的宇宙的記憶<br>的時候一直是一個人。<br>覺得這樣就好了。"""
st_053010_0120#0,"""不過果然還是那樣呢。<br>一開始説話慾望就出來了。<br>和人説話真的很重要呢。"""
st_053010_0130#0,"""那個……阿魯瑪。<br>有時間的話，<br>要和我閒聊一會兒麼？"""
st_053010_0140#0,"""誒、雪拉醬<br>現在不忙麼？"""
st_053010_0150#0,"""稍稍聊一會兒的話是可以的哦！<br>閒聊也是我的工作啊！<br>對吧，<%me>！"""
st_053010_0152#0,"""１．就是那樣的"""
st_053010_0154#0,"""２．好像是的呢"""
st_053010_0160#0,"""……這樣啊。<br>那麼就讓我們聊一聊各種東西吧<br>雪拉醬。"""
st_053010_0170#0,"""好~！"""
