name01#0,"""？？？"""
name02#0,"""？？？"""
un_037030_0010#0,"""……<%me>。<br>どうするつもり……なんて<br>聞くまでもないかな。"""
un_037030_0020#0,"""あたしにも協力させてね。<br>あなたのためなら<br>命だって、惜しくはない……"""
un_037030_0030#0,"""命が惜しくないなんて<br>めったなことを言うものでは<br>ありませんよ、クーナさん。"""
un_037030_0040#0,"""カスラ……何の用よ。"""
un_037030_0050#0,"""ひとつ、道徳でも<br>説こうかと思いまして。"""
un_037030_0060#0,"""はっ、あんたが道徳とか<br>とびきりの皮肉に聞こえるわね。"""
un_037030_0070#0,"""では、道徳ではなく<br>事実を淡々と述べましょうか。"""
un_037030_0080#0,"""<%me>さんと<br>肩を並べ、共に戦ってくれる人は<br>たくさんいらっしゃいます。"""
un_037030_0090#0,"""ですが、戦い、傷ついた皆を迎え<br>励まし、鼓舞してくれる存在は<br>一人しかいません。稀有な存在です。"""
un_037030_0100#0,"""しかし困ったことに、その稀有な存在は<br>自分から戦場に行くと言ってきかない。<br>……さて、どうしたものか、と。"""
un_037030_0110#0,"""……ふん。<br>結局皮肉っぽく締めてるじゃない。<br>相変わらず、陰険で嫌なやつ。"""
un_037030_0120#0,"""ですが、意は察してもらえたようで<br>よかったです。"""
un_037030_0130#0,"""<%me>。<br>あなたはどう思う？<br>あたし、どうするべき？"""
un_037030_0140#0,"""１．それはクーナが決めることだ"""
un_037030_0150#0,"""２．…………"""
un_037030_0160#0,"""……うん、わかってる。<br>わかってて、聞いた。"""
un_037030_0170#0,"""答えるまでもない、か。<br>……うん、その通りよね。"""
un_037030_0180#0,"""誰も知らない私と……"""
un_037030_0190#0,"""誰もが知っているあたし。"""
un_037030_0200#0,"""……何をなすべきかなんて<br>最初からわかってた。<br>そうでしょ、クーナ。"""
un_037030_0210#0,"""……言っとくけど<br>あんたに言いくるめられた<br>わけじゃないからね。"""
un_037030_0220#0,"""お好きなように。<br>結果が同じであれば<br>過程にはこだわりませんから。"""
un_037030_0230#0,"""クーナさんでは実力不足という方向から<br>攻める手もあったんですが……<br>いやはや、結果オーライですね。"""
un_037030_0240#0,"""いっつも一言多いのよ、あんたは！"""
un_037030_0250#0,"""……<%me>。<br>全部終わって戻ってきたら<br>記念のライブ、やったげる！"""
un_037030_0260#0,"""だから絶対に帰ってきなさいよ！<br>あの子と一緒に、絶対に！"""
