st_051050_0001#0,"""A.P.241/9/23/13:00"""
st_051050_0010#0,"""從地球先導發來的報告。<br>地球上也沒有<%me>的<br>反応。"""
st_051050_0020#0,"""<%me>……"""
st_051050_0030#0,"""指令員來的緊急通信？<br>這是望遠鏡的照片……？"""
st_051050_0040#0,"""宇宙歪曲了……"""
st_051050_0050#0,"""這是……黑洞？<br>雖然這也不是什麼稀罕的東西……"""
st_051050_0060#0,"""但是，這也不是突然就會出現的東西啊！"""
st_051050_0070#0,"""不是恒星的重力崩壞……？<br>中等質量的……觀測數據　「否定」？"""
st_051050_0080#0,"""但是，擴張的速度很奇怪。<br>按照這個速度擴張，<br>馬上就會呑噬整個宇宙……"""
st_051050_0090#0,"""這樣的黑洞……不可能……<br>這在發生著什麼……"""
st_051050_0100#0,"""這個……<br>莫非與<%me>的失踪有著關係？"""
st_051050_0110#0,"""……就發生在這個節骨眼上<br>不會沒有關係。<br>這兩件事會一起繼續調査的。"""
st_051050_0120#0,"""兩位稍等一下。"""
st_051050_0130#0,"""那個黑洞的情報共享了，<br>我可以省點勁來解釋了。"""
st_051050_0140#0,"""有兩個消息。"""
st_051050_0150#0,"""首先是好的消息。<br>發現了<%me>的反応。"""
st_051050_0160#0,"""…嗯？真的麼！？<br>這樣，我要儘快去支援<%me>！"""
st_051050_0170#0,"""鎮靜一下，瑪托依。<br>繼續説壞消息。"""
st_051050_0180#0,"""出現反應的地點，是那個黑洞的中心。"""
st_051050_0190#0,"""唯一的絶対静止座標系。<br>宇宙的原点。<br>行星「錫安」曾經的所在之處。"""
st_051050_0200#0,"""<%me>在那裡。"""
