st_013440_0001#0,"""A.P.238/4/9/12:30"""
st_013440_0010#0,"""到此為止！<br>很好很好，非常好！<br>我已經充分見識了各位的身手！"""
st_013440_0020#0,"""......嗯唔。<br>成績差強人意啊！"""
st_013440_0030#0,"""但各位在這場戰技大會<br>從頭到尾全程參與，精神可嘉！<br>這就是我們ARKS需要的！"""
st_013440_0040#0,"""雖然可惜未能獲得名次，<br>不過，卻已展露出各位<br>十二分的熱情！"""
st_013440_0060#0,"""無可挑剔的成績！<br>企劃本活動的我與有榮焉！<br>我厲害吧！　我獨具慧眼！"""
st_013440_0070#0,"""不過呢，這都是由於各參賽者<br>努力不懈，才能達成！"""
st_013440_0080#0,"""好了，返航吧！<br>所有人期待你......"""
st_013440_0100#0,"""......！！<br>這、這是什麼感覺......！"""
st_013440_0110#0,"""喂、喂，是誰......！<br>我知道有人，給我出來！"""
st_013440_0120#0,"""哦，就ARKS來說，還蠻敏感的嘛。"""
st_013440_0130#0,"""原本以為在一邊躲得好好的<br>應該不會打擾到人說，<br>看來這身體還是很不習慣。"""
st_013440_0140#0,"""你、你......！"""
st_013440_0150#0,"""嗯？　人家的臉有這麼奇怪麼？<br>人家應該變化成正常人的<br>臉型和身材沒錯啊。"""
st_013440_0160#0,"""啊，你是在氣人家偷看對吧？<br>沒什麼大不了吧，又不會少塊肉。<br>不過是看你很高興才順便這樣咯。"""
st_013440_0170#0,"""而且......"""
st_013440_0180#0,"""那個擊退【巨躯】的傢伙<br>人家也想親眼看一看嘛。"""
st_013440_0190#0,"""【巨躯】......<br>之前的那個黑暗法爾斯......！"""
st_013440_0200#0,"""你不用那麼緊張，<br>人家也不想在這裡<br>惹出什麼事來。"""
st_013440_0210#0,"""所以呢，不要那麼僵，<br>放輕鬆、放輕鬆。<br>人家馬上就離開嘛。"""
st_013440_0220#0,"""喂、喂！"""
st_013440_0230#0,"""什麼事啦。人家要回家了，<br>除了想要送死以外<br>不接受任何的諮詢喔。"""
st_013440_0240#0,"""妳的......那張臉......<br>不不不，妳、妳究竟是誰......！"""
st_013440_0250#0,"""人家是你們的敵人啊。"""
st_013440_0260#0,"""不，應該說是我們的敵人<br>就是你們，才對吧？"""
st_013440_0270#0,"""原本打算<br>既然在這裡照了面，<br>順手一併解決掉也好......"""
st_013440_0280#0,"""為什麼呢？　心情卻變得很平靜，<br>所以就放你們一馬。"""
st_013440_0290#0,"""再見了。<br>下次如果碰面，大概是二話不說<br>直接殺過去了，要小心哦。"""
st_013440_0300#0,"""......喏，剛剛的你看到了吧。"""
st_013440_0310#0,"""那種口吻......那種氛圍......<br>超乎尋常的壓迫感......<br>我說搭檔，那傢伙......"""
st_013440_0320#0,"""或許就是......黑暗法爾斯。"""
st_013440_0330#0,"""很像那個戴面具的人。"""
st_013440_0340#0,"""果然沒錯，是這樣啊......<br>直接面對過的你都這麼說，<br>應該就是了......"""
st_013440_0350#0,"""啊啊，嗯。與在納貝流士見到的<br>那傢伙有種相似的感覺......"""
st_013440_0360#0,"""但是......應該說和那又不一樣，<br>有著如同之前那個黑暗法爾斯的<br>壓迫感......"""
st_013440_0370#0,"""簡直像是<br>真的面對牠的感覺......"""
st_013440_0380#0,"""......可是，為什麼啊。<br>為什麼是那張臉孔啊......！"""
st_013440_0390#0,"""......抱歉。抱歉，失態了。<br>一整個都是莫名其妙。"""
st_013440_0400#0,"""哈哈......<br>真是的，我那不好的預感<br>老是成真啊......"""
st_013440_0410#0,"""老是一些不希望成真的事情，<br>百發百中，真是煩死了......"""
