st_042050_0001#0,"""A.D.2028/3/23/12:00"""
st_042050_0010#0,"""唔啊啊啊啊啊啊啊……這也太頂了－－！<br>簡直跟想象中的一樣……不不，是遠超想象！"""
st_042050_0020#0,"""阿有弟弟－－！來看這邊，來看這邊－－！<br>對對對，來轉一圈轉個身！"""
st_042050_0030#0,"""……姐姐。<br>這個好緊……好想脫掉。"""
st_042050_0040#0,"""不行。<br>忍著點。"""
st_042050_0050#0,"""要是讓我穿什麼<br>我還是想穿成姐姐那樣。"""
st_042050_0060#0,"""你不是男的嘛？"""
st_042050_0070#0,"""是偽娘！"""
st_042050_0080#0,"""冰莉你閉嘴。"""
st_042050_0090#0,"""好啦你就穿著那身吧。<br>難得穿著還挺搭的。"""
st_042050_0100#0,"""……恩，我知道了。<br>畢竟是姐姐給我選的嘛。"""
st_042050_0110#0,"""選的可不是我，而是她冰莉。<br>……不過話說回來，還真虧得你<br>能把衣服搭配得這麼有品位啊。"""
st_042050_0120#0,"""我也沒做什麼特別的啦。<br>只是把在以太上搜到的給照搬過來了嘛。<br>就像這樣，這樣……你看。"""
st_042050_0130#0,"""只需要輸入身高、年齡還有預算<br>它就能幫你算出穿搭之類的了哦。"""
st_042050_0140#0,"""就現在正火的那個YMT公司出的。<br>這APP叫「創潮」。<br>你看是不是超厲害？"""
st_042050_0150#0,"""……這樣啊，還有這種東西啊。"""
st_042050_0160#0,"""火継你對這種東西也太不感冒了吧。<br>就連你那身衣服，不都是我幫你選的嘛？"""
st_042050_0170#0,"""穿不穿什麼衣服又不會死。<br>比起這種玩意，我更想買幾本書讀讀。"""
st_042050_0180#0,"""真是的，火継你可不能這樣呀。<br>你得從美食、遊戲還有時尚這些東西中<br>更加更加地享受青春才行。"""
st_042050_0190#0,"""就你剛才舉的那幾個要素，真的算青春？"""
st_042050_0200#0,"""這是什麼呀？"""
st_042050_0210#0,"""是用來以太通訊的APP哦。<br>阿有弟弟的衣服我就是用這個APP選的<br>商店的位置也是用這個查的啦。"""
st_042050_0220#0,"""還有還有……"""
st_042050_0230#0,"""哇啊……好厲害！<br>這個小屏幕裡有我！<br>我還在動！"""
st_042050_0240#0,"""有了這個，就連試衣服都完全不需要啦。<br>穿上衣服之後，就能360度無死角觀看<br>是個非常便利的APP哦。"""
st_042050_0250#0,"""這個「穿搭收藏」是什麼呀？"""
st_042050_0260#0,"""啊，這個是……！"""
st_042050_0270#0,"""我穿得跟姐姐一模一樣欸。<br>我還是覺得這個比較好！"""
st_042050_0280#0,"""真是的……<br>不過話說回來，這看著跟<br>PSO2的捏人界面還蠻像的啊。"""
st_042050_0290#0,"""……是、是呀。就是這樣。<br>PSO2畢竟是在以太通訊設立的當初就有的<br>所以應該在做的時候有參考過吧？"""
st_042050_0300#0,"""……姐姐。<br>我餓了。"""
st_042050_0310#0,"""啊，說起來都到這時候了。<br>正好，咱們去吃點什麼吧。"""
st_042050_0320#0,"""哼哼哼，就交給我吧。<br>這種時候啊，只要靠這個設備<br>就也是小菜一碟哦。"""
st_042050_0330#0,"""……你這都算依賴症了吧。<br>設備依賴症？<br>不對，該說是以太依賴症吧？"""
st_042050_0340#0,"""怎麼會怎麼會呢。<br>我這麼可愛！"""
st_042050_0350#0,"""不過呀，我覺得現如今<br>就算說全世界的人都有以太依賴症<br>也都不過分哦。"""
st_042050_0360#0,"""……也是啊，現在這世界要是沒了以太<br>可就都沒法成立了。"""
st_042050_0370#0,"""好啦－－，就剛才聊天的工夫<br>我已經找到賣午餐的餐廳了。<br>甚至也已經預約好了哦。"""
st_042050_0380#0,"""看來那邊的世界，明明製造技術力很低<br>但唯獨通訊技術力卻高得離譜呢。"""
st_042050_0390#0,"""就通訊速度和設施環境的狀況來說<br>都能比肩ARKS了。"""
st_042050_0400#0,"""……總覺得，有那麼些扭曲呢。<br>該說是不自然麼，感覺進化得很異常。<br>就像是做了什麼手腳一樣。"""
