name01#0,"""？？？"""
name02#0,"""？？？"""
ra_025020_0001#0,"""A.P.238/7/10"""
ra_025020_0010#0,"""<%me><br>……等很久了。"""
ra_025020_0020#0,"""哈哈，怎麼樣？<br>剛才的說話方式，很像錫安吧？"""
ra_025020_0030#0,"""那是因為我是她的復刻版啊，<br>所以當然像拉。"""
ra_025020_0040#0,"""<br>不過是個嚴肅的話題。<br>你應該希望我輕鬆說，<br>而我也要拜託你輕鬆聽。"""
ra_025020_0050#0,"""比起那些，來說正題吧。<br>我就直接說<br>找你出來的理由吧。"""
ra_025020_0060#0,"""這……<br>是有關瑪托依的事。"""
ra_025020_0070#0,"""<br>單刀直入的說 ，<br>我不知道她到底是何方神聖。<br>完全沒有存在她的資料。<br>"""
ra_025020_0080#0,"""明明擁有這麼強的力量，<br>卻連存在都沒有被記錄下來，<br>……真是很奇怪。"""
ra_025020_0090#0,"""連在ARKS的資料庫中，<br>或是錫安的記憶當中，到處都……<br>簡直就像是故意被人消除了。<br>"""
ra_025020_0100#0,"""如果是盧瑟消除的話，<br>那還說得過去……<br>可是她也不知道錫安的存在。"""
ra_025020_0110#0,"""這樣的話，能做到這種事的<br>就只剩下一個人了……"""
ra_025020_0120#0,"""沒錯，錫安消失了。<br>她的記錄，全部<br>都不見了。"""
ra_025020_0130#0,"""被消除的還不僅於此，<br>還有從十年前到現在的記錄，<br>也全部都被消除了。"""
ra_025020_0135#0,"""不只是記錄，<br>ARKS全員的記憶也都消除了。<br>沒有人還可以清楚地記得。"""
ra_025020_0140#0,"""海上救助和追蹤調查都不能做。<br>這完全怪異到極點。"""
ra_025020_0150#0,"""十年前……在大家遺忘的那時間，<br>一定發生了什麼事。<br>不過又無法回溯被消除的記錄。"""
ra_025020_0160#0,"""這樣的話，那就去看看啊。<br>直接去查到底發生了什麼事。"""
ra_025020_0170#0,"""如果是<%me><br>一定做得到的。"""
ra_025020_0180#0,"""……這不是單純出於好奇心<br>而說的。"""
ra_025020_0190#0,"""錫安一消失，<br>盧瑟就死了。<br>之後，ARKS也改頭換面。<br>"""
ra_025020_0200#0,"""也就是說，盧瑟曾經掌管的管制<br>以及錫安管理的演算，<br>全部都必須由我們去做。"""
ra_025020_0210#0,"""為了接下來煥然一新的ARKS<br>的管理及保全，<br>我必須要盡可能地知道一切。"""
ra_025020_0220#0,"""即使那是多麼不為人知的事。<br>"""
ra_025020_0230#0,"""但是，自己好奇也是事實，<br>因為我本身想要知道<br>自己在出生以前的歷史。"""
ra_025020_0240#0,"""所以，迷惘時的判斷<br>就交給你了。<br>也一定存在著不知方為上策的事。"""
ra_025020_0250#0,"""這樣你還肯幫忙的話，<br>希望你隨時跟我說，<br>我會一直在這裡等你的。"""
ra_025030_0010#0,"""ありがとう。君ならきっと<br>協力してくれると思ってたよ。"""
ra_025030_0020#0,"""さて、そうと決まったら<br>さっさと動き出さないとね。"""
ra_025030_0030#0,"""完全に抹消された記録の日時。<br>その空白の日時を見に行けば<br>きっと何かがわかるはずだ。"""
ra_025030_0040#0,"""今までやってきた時間遡航の<br>応用みたいな感じだよ。"""
ra_025030_0050#0,"""でも、君ならきっとできる。<br>これまで何度も、跳んできた<br>君になら。"""
ra_025030_0060#0,"""……もしかしたらシオンは、ここまで<br>見越していたのかもしれないね。<br>……だから、君を選んだのか。"""
ra_025030_0070#0,"""バックアップはぼくに任せて<br>君は現地へ向かって。"""
ra_025030_0080#0,"""何があったのか<br>しっかり見届けよう。"""
al_020040_0010#0,"""シオンの願いはアークスをルーサーから<br>解放して、皆を未来へと繋ぐこと……<br>そういうこと、だったんだよね。"""
al_020040_0020#0,"""この答えに至るまで、何度も失敗して<br>その度に演算を繰り返して……<br>ようやく、辿り着いた結果なんだね。"""
al_020040_0030#0,"""……シオンが消えたのは悲しいけど<br>それがシオンの出した答えだから<br>受け入れてあげないと、かな。"""
al_020040_0040#0,"""こうしてアークスはルーサーの支配から<br>脱却することができたんだね。<br>……ただ、まだ謎が残ってるよ。"""
al_020040_0050#0,"""二代目ちゃんの、記録。<br>ルーサーからその存在を秘匿するため<br>オラクル全体の記録と記憶を消去した。"""
al_020040_0060#0,"""それが、１０年前……ああいや<br>今からで考えると１３年前ぐらいかな？"""
al_020040_0070#0,"""アカシックレコードにアクセスできる<br>シオンだからこその荒技だよね。<br>世界の記憶から消しちゃうなんて。"""
al_020040_0080#0,"""でも、相当無茶したんだと思うよ。<br>シオンはあくまで観測者で<br>そういうことをする存在じゃないし。"""
al_020040_0090#0,"""自分の本分ではないことまでして<br>二代目ちゃんを隠したがったのは何故。<br>シオンは、何を考えていたのかな。"""
al_020040_0100#0,"""答えは、過去にありそうだね……"""
