st_044030_0001#0,"""A.P.241/4/10/12:00"""
st_044030_0010#0,"""……恩？啊，是<%me>啊。<br>那邊還沒聯絡我會面地點呢。<br>能不能麻煩你再等等？"""
st_044030_0020#0,"""看來你很關心火継嘛"""
st_044030_0030#0,"""你會不會太嚴厲了點"""
st_044030_0040#0,"""……還好吧。<br>畢竟她是我唯一的家人啊。"""
st_044030_0050#0,"""嚴厲點又怎麼了？<br>不嚴厲點她是聽不懂的。"""
st_044030_0060#0,"""我們的雙親，都因為捲入事故而去世了。<br>說得再準確點，是在被捲入了事故時<br>為了保護我和火継而去世的。"""
st_044030_0070#0,"""當時那事故還挺嚴重的。<br>整棟百貨大樓都塌了，簡直慘不忍睹。<br>活下來的倖存者，就只有我和火継兩個人。"""
st_044030_0080#0,"""到處都在報道說，我們是奇跡般的生還者，親情大如天什麼的。<br>我還在電視上，看到過那些連面都沒見過一次的親戚<br>一次一次哭訴著的樣子。明明現在都沒人記得我們了。"""
st_044030_0090#0,"""……好吧，這些過往經歷<br>到了如今也都無所謂了。"""
st_044030_0100#0,"""不過當初，就在我父母他們臨終前<br>我跟我爸我媽他們約好了。"""
st_044030_0110#0,"""……我約定了，一定要保護好那傢伙。"""
st_044030_0120#0,"""接著，我就在事故的那時候覺醒了能力。<br>之後呢，地球先導就來接觸了我<br>還給我發來了邀請，我也就這麼加入了。"""
st_044030_0130#0,"""不論要幹什麼，都得先有資金。<br>而在這一點上，地球先導他們出手倒是很闊綽。<br>多虧了他們，我也輕鬆了不少。"""
st_044030_0140#0,"""後來，我為了調查聖母星團<br>就進入了那所學校……也就是天星學院。<br>結果火継她也跟著我進來了。"""
st_044030_0150#0,"""只是進入同一所學校倒還好<br>可沒想到，她居然加入了聖母星團。<br>……當時真是把我給嚇壞了。"""
st_044030_0160#0,"""我本是打算等我再有點力量之後，哪怕是硬逼著她<br>也要把她從聖母星團裡拽出來的。<br>所以這次這事兒吧，也算是順水推舟，結果還不錯吧。"""
st_044030_0170#0,"""畢竟只要她待在這裡，就應該是安全的嘛。"""
st_044030_0180#0,"""說是那邊準備好了。<br><%me>，你就跟我一起走一趟吧。"""
