st_041020_0001#0,"""A.P.241/3/22/15:00"""
st_041020_0010#0,"""……ARKS總司令直接發來委託。<br>讓我來調查在納貝流士行星上<br>零星發現的黑暗種啊……"""
st_041020_0020#0,"""根本就沒聽說過這種任務……<br>而且還是總司令，直接派給了我這小底層……<br>有這種事麼？"""
st_041020_0030#0,"""難不成<br>我是被盯上了？"""
st_041020_0040#0,"""不，不不不，沒這可能！<br>而且這裡還存在著BUG啊……<br>所以這也肯定是屬於異常舉動啦。"""
st_041020_0050#0,"""沒錯，什麼被盯上了，什麼被懷疑了<br>都只是出了BUG罷了，都是BUG。"""
st_041020_0060#0,"""有什麼好怕的，火継？<br>就跟平常一樣放平常心就好了呀！<br>……好！"""
st_041020_0070#0,"""欸嗚哇哇哇！？<br>你、你誰啊！"""
st_041020_0080#0,"""那個……<br>你是火継先生嗎？"""
st_041020_0090#0,"""是、是這樣沒錯啦……<br>不對，我是。"""
st_041020_0100#0,"""初次見面。<br>我是ARKS戰艦的<br>管理者兼指令員，名叫雪拉。"""
st_041020_0110#0,"""而這一位是<br><%me>。<br>是本次任務的同行者。"""
st_041020_0120#0,"""……<%me>？<br><%me>這名字<br>感覺好像在哪見過……"""
st_041020_0130#0,"""……欸，這不就是在兩年前的【深遠之暗】一戰中<br>大顯身手的ARKS嘛！<br>為、為什麼要和人家……不對，要和我一起……？"""
st_041020_0140#0,"""其實也是情況複雜，這位才剛剛回歸。<br>你就認為這是一次共同任務<br>順便當作復健就好。"""
st_041020_0150#0,"""恩、恩。<br>順便當作復健……啊。"""
st_041020_0160#0,"""戰艦的管理者專屬的指令員<br>再加上兩年前的關鍵人物都跟過來了<br>……這也太不尋常了。"""
st_041020_0170#0,"""……我這絕對是被懷疑了啊！"""
st_041020_0180#0,"""為、為為、為什麼？是什麼緣故啊？<br>是因為我有點太起勁了？<br>還是因為我明明是個新人卻太努力了？"""
st_041020_0190#0,"""那個，火継先生？"""
st_041020_0200#0,"""啊、啊哈哈……怎麼說好呢……"""
st_041020_0210#0,"""<%me>！<br>能和你一起出任務，真是太可靠了！<br>麻煩你多多關照！"""
st_041020_0220#0,"""那我們就出發吧！<br>趕緊把這任務三下五除二給搞掉！<br>來，咱們走！"""
st_041020_0230#0,"""……這人還真是有點奇怪啊。<br>明明應該是個男性<br>可行為舉止卻處處都像是個女性。"""
st_041020_0240#0,"""總感覺非常非常的可疑呢。<br>還是多注意一下吧。"""
skit01#0,"""-Guardian's awaking-"""
skit02#0,"""甦醒之時"""
