st_013050_0001#0,"""A.P.238/4/9/13:00"""
st_013050_0010#0,"""到此為止！"""
st_013050_0020#0,"""哦哦，跌落一地的眼鏡！"""
st_013050_0030#0,"""等、等等！　等一下！<br>剛剛的不算！　我要求重新來過！"""
st_013050_0040#0,"""不管發生什麼事，輸就是輸，贏就是贏！<br>結果就是一切！"""
st_013050_0050#0,"""限制時間也差不多要到了，<br>好了，小性子先收起來吧！"""
st_013050_0060#0,"""可惡～～......<br>你、你們幾個，給我記住啦！"""
st_013050_0070#0,"""唉呀，沒想到她居然會輸，<br>這珍貴的影像真是大飽眼福！"""
st_013050_0080#0,"""你們辛苦了！<br>所有的節目到此告一段落！<br>成績最優者理所當然是你們！"""
st_013050_0090#0,"""希望能活用這個經驗<br>今後在戰鬥中更加奮戰......"""
st_013050_0100#0,"""嗚哇，克拉莉絲克蕾絲！<br>妳不要在這邊鬧啦！"""
st_013050_0110#0,"""不服氣不服氣，<br>我不服氣～～！"""
st_013050_0120#0,"""只要我拿出一半的力量<br>贏的人就是我了啊～～！"""
st_013050_0125#0,"""到此為止！<br>克拉莉絲克蕾絲獲勝！"""
st_013050_0130#0,"""哼哼哼，怎樣啊怎樣啊。<br>看到沒看到沒，吃了教訓沒？<br>這就是六芒均衡的力量！"""
st_013050_0140#0,"""嗯嗯，你們做的，我很滿意。<br>能夠讓我這麼放輕鬆<br>還真是很久沒有過了呢！"""
st_013050_0150#0,"""唉呀，真是舒服啊。<br>我很滿足，很歡樂。<br>很好，回去咯，馬上回去咯！"""
st_013050_0160#0,"""再見啦，你們。<br>下次再來找你們玩，<br>記得變強一點哦！"""
st_013050_0170#0,"""真是可惜！<br>不過，也是沒辦法的事！<br>因為你們是連續戰鬥至今嘛！"""
st_013050_0180#0,"""不管如何，辛苦了！<br>所有的節目到此告一段落！<br>成績最優者理所當然是你們！"""
st_013050_0190#0,"""與六芒均衡的模擬戰<br>應該會是很好的經驗吧！"""
st_013050_0200#0,"""我很期待這些經驗<br>能讓你們更加的精進！<br>那麼，後會有期！"""
