name01#0,"""？？？"""
name02#0,"""？？？"""
ra_020410_0001#0,"""A.P.238/6/24"""
ra_020410_0010#0,"""你也是來調查的吧？<br>不過很可惜，這一帶是找不到的哦。"""
ra_020410_0020#0,"""關於這座怪模怪樣的建築<br>已經有很多人來調查過，不過都落空了。<br>這裡並未留下什麼明顯的痕跡。"""
ra_020410_0030#0,"""......不往更裡面<br>瞧瞧的話，你什麼也找不到的。"""
ra_020410_0040#0,"""我還聽說ARKS有所警戒<br>所以我不想太明目張膽地行動，不過<br>這也是無可奈何的事......"""
ra_020410_0050#0,"""......呃，說到這裡<br>原來你也是ARKS啊。"""
ra_020410_0060#0,"""所以我剛剛說ARKS有所警戒<br>聽起來有點語病呢。<br>正確來說，警戒的人應該是盧瑟吧。"""
ra_020410_0070#0,"""他還不只是警戒而已<br>聽說連他本人也在伺機行動。<br>......不曉得他的目的到底是什麼。"""
ra_020410_0080#0,"""......對了，<br>我想誠懇地拜託你一件事。"""
ra_020410_0090#0,"""這次，這裡的調查行動<br>能否請你與我同行？"""
ra_020410_0100#0,"""瑪麗亞現在無法採取行動。<br>只有我一個人的話，如果遇到ARKS<br>我會無法應付......"""
ra_020410_0110#0,"""時間由你決定吧。<br>在你方便的時候跟我聯絡吧。<br>再會啦。"""
