st_047040_0001#0,"""A.P.241/4/22/18:30"""
st_047040_0010#0,"""哦，<%me>。<br>你來得正好。"""
st_047040_0020#0,"""這不馬上要最終決戰了嘛，我正好在聯絡<br>地球先導那邊，想請他們來協助一下。<br>……好了，接通了。"""
st_047040_0030#0,"""奇怪，怎麼沒影像……？"""
st_047040_0040#0,"""……怪了啊。<br>喂，亞當爵士！<br>亞當，你聽不見麼！？"""
st_047040_0050#0,"""我都聽見啦，炎雅。<br>音頻方面沒問題。<br>只不過影像通訊方面好像不太正常。"""
st_047040_0060#0,"""……我想，這沒準也是<br>在月球上蔓延的幻創種的影響吧。"""
st_047040_0070#0,"""我就知道，果然你們也掌握到月球的變化了啊。<br>既然如此，你幹嘛不聯絡我們一下？"""
st_047040_0080#0,"""抱歉抱歉。<br>因為我們這邊也才剛剛做好各種準備嘛。"""
st_047040_0090#0,"""不過，我還是明白的……<br>我明白你挑這個時候聯絡我的意圖，炎雅。<br>我們已經準備萬全了。"""
st_047040_0100#0,"""地球先導定會傾盡全力來援護你們。<br>當然，我自己也是同樣……"""
st_047040_0110#0,"""為了能讓活在地球上的人們<br>迎來進一步的進化<br>我們必須要贏下這一仗。"""
st_047040_0120#0,"""……可是，若要跨越這道高墻<br>光憑著地球人本身的力量，還仍然不夠。"""
st_047040_0130#0,"""因此，ARKS的各位。<br>以及<%me>。"""
st_047040_0140#0,"""就拜託你們借我們一臂之力了。"""
st_047040_0150#0,"""還有，炎雅。<br>千萬要保護好你自己，守護住你的力量……<br>多保重……下一次，我們一定要活著再相見。"""
st_047040_0160#0,"""……恩，你也要多保重啊。"""
st_047040_0170#0,"""看來，地球先導的各位<br>已經做好協助我們的準備了。<br>你剛才是白擔心了呀，炎雅先生。"""
st_047040_0180#0,"""他剛才叫了<%me>……<br>卻沒有叫火継……<br>……他難道是看到這邊了？是我想多了吧。"""
st_047040_0190#0,"""炎雅先生？"""
st_047040_0200#0,"""……啊，沒事沒事。<br>不說這個了雪拉小姐。<br>咱們這邊的準備，大概什麼時候能好？"""
st_047040_0210#0,"""哼哼哼……這您可就是問對時候了！"""
st_047040_0220#0,"""突入地點的測算，以及敵方勢力圖的測量！<br>還有配合這些的突入計劃的立案與承認！"""
st_047040_0230#0,"""以及包括各種備用計劃在內<br>這些都已經全部得到上面的批准了！"""
st_047040_0240#0,"""我能做到的事情，也就這麼多了。<br>所以接下來……就要拜託各位啦。"""
st_047040_0250#0,"""<%me>……<br>我一直一直一直一直<br>都光是在麻煩您，這我真的很過意不去。"""
st_047040_0260#0,"""但總之，就萬事拜託了。"""
