st_064040_0001#0,"""A.P.242/3/23/11:00"""
st_064040_0010#0,"""……謝謝、<%me>。<br>地球的状況已經瞭解了。<br>也就是說、還不能從容不迫。"""
st_064040_0020#0,"""現在地球上的大家都在努力着<br>但是如果不想辦法解決作爲元兇的示巴的話<br>哪裡都會被破壞殆盡。"""
st_064040_0030#0,"""想辦法封住示巴的力量、打倒她。<br>我們應該做的只有這些。"""
st_064040_0040#0,"""但是、這又很難啊……"""
st_064040_0050#0,"""這邊的動作也暴露了吧<br>顯而易見的陷阱<br>也會被看穿……？"""
st_064040_0060#0,"""在運算能力上基本相同。<br>雖然知道對方的動向<br>但也被知道了這邊的動向吧。"""
st_064040_0070#0,"""即使我們的行動暴露了<br>也要采用不會出問題的作戰來應對<br>……有這樣的辦法嗎？"""
st_064040_0080#0,"""把陷阱變大？"""
st_064040_0090#0,"""用陷阱包住？"""
st_064040_0100#0,"""的確如果能覆蓋整個宇宙的話<br>也許能做到……"""
st_064040_0110#0,"""讓瑪托依復原時使用的<br>是一個行星限定的局部結界<br>準備也需要時間。"""
st_064040_0120#0,"""如果是全宇宙的話、需要<br>準備多少才行……我不知道。"""
st_064040_0130#0,"""……在宇宙中設下陷阱。<br>不、把宇宙本身當作陷阱？<br>那樣做的話、能行嗎？"""
st_064040_0140#0,"""阿露瑪桑？"""
st_064040_0150#0,"""<%me>。<br>雪拉桑、還記得麼。"""
st_064040_0160#0,"""影響宇宙整體的手段……<br>應該有一個辦法吧。"""
st_064040_0170#0,"""誒……？<br>…………啊！"""
st_064040_0180#0,"""阿卡西記錄……！"""
st_064040_0190#0,"""歐米茄、嗎……！"""
st_064040_0200#0,"""……是的、歐米茄的行動<br>對阿卡西記錄有影響。"""
st_064040_0210#0,"""然後、阿卡西記錄的變化<br>傳播到整個宇宙……<br>通過歐米茄、結界進入全宇宙……！"""
st_064040_0220#0,"""即使示巴再優秀<br>如果無處可逃、也是沒有辦法的。"""
st_064040_0230#0,"""……雪拉、趕快聯繫莉莎。<br>說到歐米茄的事、在莉莎體內的<br>哈莉艾特的協助是必不可少的。"""
st_064040_0240#0,"""是！"""
st_064040_0250#0,"""同時、進行關於可實現性的演算。<br>由此可能產生的各種影響。<br>……阿露瑪、你來協助我。"""
st_064040_0260#0,"""當然。"""
st_064040_0270#0,"""夏歐、我們呢！"""
st_064040_0280#0,"""你們兩個……"""
st_064040_0290#0,"""首先、是去做個體檢吧。"""
skit01#0,"""Guardians of The Earth"""
skit02#0,"""地球的守護勇士"""
