st_043040_0001#0,"""A.P.241/4/2/15:00"""
st_043040_0010#0,"""既然已經大致分析好情報了<br>那至於我們今後的行動嘛……"""
st_043040_0020#0,"""是要先按兵不動，等對方出招。"""
st_043040_0030#0,"""就……就這麼不慌不忙地等著，真的可以麼？"""
st_043040_0040#0,"""我們目前就只知道<br>敵方勢力的目標是阿有弟弟。<br>所以還是先保護好阿有弟弟，靜觀其變為妙。"""
st_043040_0050#0,"""這一次的對手並不是黑暗種，而是人類。<br>大搖大擺地去打草驚蛇，並不是什麼良策。<br>就眼下來說，我們還什麼都做不了。"""
st_043040_0060#0,"""所以我想，火継小姐和阿有弟弟<br>也最好盡快在這段時間裡<br>把想做的事、掛心的事都處理掉比較好。"""
st_043040_0070#0,"""畢竟，若是等到事態有所變化<br>肯定也就不會有這樣的空閒時間了。"""
st_043040_0080#0,"""想做的事，還有掛心的事……"""
st_043040_0090#0,"""說起來，火継小姐你還有個哥哥吧？<br>你不去聯絡一下嗎？"""
st_043040_0100#0,"""欸，我確實有個哥哥沒錯……可你怎麼會知道？"""
st_043040_0110#0,"""啊，哈……果、果然是這樣呀－－！<br>我就說嘛，看你這副樣子就像是有個哥哥<br>所以我就這麼以為了！"""
st_043040_0120#0,"""好吧，倒也無所謂。"""
st_043040_0130#0,"""確實，要是不跟我哥說一聲<br>是會給他添麻煩呢。<br>得想個法子聯絡一下他……"""
st_043040_0140#0,"""既然如此，你直接去一趟不就行了嘛。<br>您說是不是呀，<%me>？"""
st_043040_0150#0,"""欸……可你不是剛剛才說要按兵不動……"""
st_043040_0160#0,"""那是ARKS的方針。<br>火継小姐和阿有弟弟都是客人<br>我們也是沒理由阻止您這麼行動的。"""
st_043040_0170#0,"""不用客氣的，火継小姐。<br>家人與兄妹之間，就是該多見一見才是。<br>當然啦，我這邊也會做好萬全的支援的。"""
st_043040_0180#0,"""……太感謝你們兩位了。<br>那我就稍微去見他一趟。<br>拜託你們的支援了。"""
