st_064020_0001#0,"""A.P.242/3/22/19:30"""
st_064020_0010#0,"""呼！"""
st_064020_0015#0,"""啾！"""
st_064020_0060#0,"""那裏！"""
st_064020_0030#0,"""嘁！"""
st_064020_0100#0,"""沒想到、來看看地球的樣子的時候<br>就被捲進了這樣的事情裏。"""
st_064020_0110#0,"""明明是久違的再會、對吧！"""
st_064020_0020#0,"""哼！"""
st_064020_0070#0,"""哈！"""
st_064020_0040#0,"""去吧！"""
st_064020_0050#0,"""啾啾！"""
st_064020_0090#0,"""就這樣！"""
st_064020_0120#0,"""對不起、理奈。<br>把你捲入其中。"""
st_064020_0130#0,"""事到如今、別說這種話了。<br>倒是你看、又來了！"""
st_064020_0140#0,"""我知道。<br>……但是、好像趕上了。<br>最強的增援。"""
st_064020_0150#0,"""那是……！<br><%me>桑！"""
st_064020_0160#0,"""<%me>……<br>感謝你的幫助！"""
name01#0,"""拉比"""
