st_045080_0001#0,"""A.P.241/4/17/15:30"""
st_045080_0010#0,"""……ARKS戰艦，進行了傳送！？<br>而傳送坐標……欸，這是母艦周邊的宙域！<br>我們返回到了神諭這邊的宇宙！？"""
st_045080_0020#0,"""啊啊真是的，管理管制都亂成一團糟了……！<br>總之得先回應一下母艦發來的詢問…………欸？"""
st_045080_0030#0,"""……無法回答？<br>其他戰艦發來的訪問，被完全屏蔽了……！？"""
st_045080_0040#0,"""但是戰艦內的限制卻沒有解除！？<br>……這樣是沒辦法與入侵者作戰的啊！"""
st_045080_0050#0,"""緊急編碼……不行！<br>中斷編碼……不行！<br>……所有手段都被限制死了！"""
st_045080_0060#0,"""……他們怎麼會如此理解<br>我們這裡的管制啊？！"""
st_045080_0070#0,"""雖說老夫也曾幾次藉由PSO2來過<br>但如這般直接造訪，還是第一次啊。<br>呵呵，這感覺確實也頗為奇妙啊。"""
st_045080_0080#0,"""這都多虧他們來了月球。<br>只需掌握坐標，用我的能力進行傳送，根本就不在話下。<br>而剩下的，就只需如聖母所願……"""
st_045080_0090#0,"""唔，這兒的建築，不管是建材還是構造<br>都盡是些吸引眼球的玩意<br>真是讓老夫都看花眼了吶。"""
st_045080_0100#0,"""……老頭。莫要忘了我們的目的。"""
st_045080_0110#0,"""呵呵，那是自然，奧菲艾爾。<br>咱們這些老一輩的，要是不在這兒大顯身手一番<br>那可就沒臉面去見奧庫和芙露了。"""
st_045080_0120#0,"""遠處之人當聽此聲！<br>近處之人仔細看清！"""
st_045080_0130#0,"""吾名為阿拉特隆＝托爾斯泰！<br>是聖母星團的，土之使徒！<br>若是有不懼粉身碎骨之人，就給我上前來！"""
st_045080_0140#0,"""哦哦！？"""
st_045080_0150#0,"""……剛才那是警告。<br>能不能請你們就此返回？"""
st_045080_0160#0,"""怎麼怎麼，這歡迎頗為熱鬧啊。<br>ARKS戰艦內的ARKS們<br>不都應該被限制住了嗎？"""
st_045080_0170#0,"""聖母曾說過<br>戰艦內，有著能不受限制影響作戰之人。"""
st_045080_0180#0,"""其中一位，是<%me>。<br>而另外一位……"""
st_045080_0190#0,"""是創世器，明錫克拉麗莎Ⅲ的持有者。<br>……想必閣下就是「瑪托依」吧。"""
st_045080_0200#0,"""……你為什麼會知道我的名字？"""
st_045080_0210#0,"""嚯嚯。究竟是為何呢？<br>若是想知道，就用你的力量<br>從我口中逼出答案來吧！"""
