st_041050_0001#0,"""A.D.2028/3/22/16:00"""
st_041050_0010#0,"""……噶哈，哈，哈啊！<br>我、我這是，回來了……？"""
st_041050_0020#0,"""太好了……<br>看來總算是成功下線了。"""
st_041050_0030#0,"""真是的，剛才那都什麼啊……<br>就算是以太設施出BUG了<br>也不至於動都動不了啊……剛才那也太過分了吧。"""
st_041050_0040#0,"""冷靜，冷靜下來呀我自己。<br>剛才那都是PSO2裡發生的事情<br>我現在都回到這邊來了，所以已經沒問題了。"""
st_041050_0050#0,"""沒錯，這裡是地球。是如母親一般的蔚藍色地球。<br>是個沒有戰爭更沒有紛亂的和平之地。"""
st_041050_0060#0,"""而這裡是只屬於我的小要塞，是我的房間。<br>不僅有台在信息化社會中不可或缺的電腦<br>更有一張可以治愈身體疲勞的床……"""
st_041050_0070#0,"""……欸？"""
st_041050_0080#0,"""沒錯，這裡是地球。是如母親一般的蔚藍色地球。<br>這裡是我的房間。是只屬於我的房間。<br>所以那張床……是我的……"""
st_041050_0090#0,"""冷靜下來，冷靜下來呀火継。<br>首先先冷靜下來做個深呼吸。<br>吸－－，呼－－，吸－－，呼－－……"""
st_041050_0100#0,"""我是火継。八坂火継。年齡是16歲。<br>現在是公元2028年！至於元號……忘了！<br>總之我從春天開始，就是個燦爛如花的高二學生了！"""
st_041050_0110#0,"""這裡是地球，這裡是東京，這裡是學校。<br>這裡是宿舍。不是在PSO2的裡面<br>這裡是毫無疑問的現實世界！"""
st_041050_0120#0,"""所以說那就是個夢！在那張床上的是個幻覺！<br>是想象的產物！是眼睛的錯覺！只是我太累了而已！<br>……好！"""
st_041050_0130#0,"""不行！他還在！<br>而且甚至都坐起來了！"""
st_041050_0140#0,"""……這裡，是哪啊？"""
st_041050_0150#0,"""而且他還說話了！<br>不對，不對不對，還有幻聽的可能性……"""
st_041050_0160#0,"""……喂。<br>這裡，是哪啊？"""
st_041050_0170#0,"""他往這邊看了！我還被他搭話了！<br>原來這不是夢也不是幻覺－－！"""
st_041050_0180#0,"""……怎、怎麼了呀？"""
st_041050_0190#0,"""不許動！不可以動啊！會看到各種地方了啦！<br>不如說現在就已經相當危險了！<br>不是啊我說你為什麼是裸體啊！？你衣服呢！"""
st_041050_0200#0,"""……裸體？"""
st_041050_0210#0,"""我都說別動了啊！啊－－，真是的－－！<br>嗚嗚嗚嗚嗚嗚……！"""
st_041050_0220#0,"""是哪裡疼嗎？還好嗎？"""
st_041050_0230#0,"""……你先等等。<br>我現在正在努力不去逃避現實，做好接受現狀的準備。"""
st_041050_0240#0,"""……很好，開始冷靜下來了哦，火継。<br>來吧，那就讓我來問問你吧！<br>你是誰啊！名字叫什麼！"""
st_041050_0250#0,"""火継。"""
st_041050_0260#0,"""那是我的名字好吧！<br>我問的是你的名字，名・字！"""
st_041050_0270#0,"""「火継」不對嗎……？<br>……那就不知道了。"""
st_041050_0280#0,"""……啊啊，真是的！<br>你到底搞什麼啊！"""
st_041050_0290#0,"""你擅自闖入我的房間！<br>還長得跟我的虛擬形象一模一樣！<br>這不就像你是從PSO2裡面蹦出來的一樣嘛！"""
st_041050_0300#0,"""……難不成，真的是從裡面蹦出來的嗎？"""
st_041050_0310#0,"""怎麼會怎麼會，這種事情根本不可能！<br>「聖母」沒說過這種事情啊！"""
st_041050_0320#0,"""……是、是我太吵了嘛？<br>這大概是宿舍長吧。"""
st_041050_0330#0,"""好好好我馬上就來。"""
st_041050_0340#0,"""……！！<br>不行，危險！"""
st_041050_0350#0,"""啊好痛痛痛……<br>突然找我什麼事啊……"""
st_041050_0360#0,"""……哈？<br>等、等等這是什麼怪物啊……！<br>這一件接一件的怎麼回事！"""
st_041050_0370#0,"""危險！"""
st_041050_0380#0,"""啊！"""
st_041050_0390#0,"""你竟然……幫我擋住了它……！<br>……呃！"""
st_041050_0400#0,"""別、別過來……別過來！"""
st_041050_0410#0,"""……救命啊。<br>快來人……救救我們……！"""
st_041050_0420#0,"""你是……<%me>！？<br>你、你怎麼會在這裡……！"""
