st_046080_0001#0,"""A.D.2028/4/21/18:30"""
st_046080_0010#0,"""冰莉……"""
st_046080_0020#0,"""火継……那個……<br>……對不起！"""
st_046080_0030#0,"""我剛才差點就想毀掉這裡了！<br>我差點就要破壞掉我們的歸屬之處了！"""
st_046080_0040#0,"""為什麼會這樣啊……我明明不想的<br>可不知怎的，就是覺得若是不這樣做<br>火継就再也回不到我身邊了，所以我……所以我才……！"""
st_046080_0050#0,"""……但你最終，還是保護住了。<br>就是因為冰莉你出手相助<br>我們才守住了這裡呀。"""
st_046080_0060#0,"""恩……恩……！"""
st_046080_0070#0,"""冰莉？"""
st_046080_0080#0,"""啊、啊啊……？<br>啊啊啊啊啊啊啊！？"""
st_046080_0090#0,"""你怎麼了冰莉！冰莉！"""
st_046080_0100#0,"""……擅自對別人的患者插手<br>可就讓我頭疼了啊。"""
st_046080_0110#0,"""住手啊……！<br>求你不要……再進入我的頭腦中了！"""
st_046080_0120#0,"""不要……不要不要不要不要！<br>住手，求你住手！我不想和火継戰鬥啊！"""
st_046080_0130#0,"""……可是，這也是沒辦法的呀。<br>這都是為了聖母嘛。"""
st_046080_0140#0,"""要是不殺了<%me>和火継<br>火継就不會回到我的身邊……<br>聖母也是不會樂意的嘛……呵呵。"""
st_046080_0150#0,"""那你就去死吧火継！<br>只要你死了，你就會回到我身邊了！"""
st_046080_0160#0,"""你們……這群人…………"""
st_046080_0170#0,"""你們這群人……<br>簡直他媽的爛透了！！"""
