st_061050_0001#0,"""A.P.242/2/15/15:00"""
st_061050_0010#0,"""莎拉說的<br>Ａ．Ｉ．Ｓ的研究員<br>應該在這附近吧……"""
st_061050_0020#0,"""那個……"""
st_061050_0030#0,"""哎呀好奇怪啊……"""
st_061050_0040#0,"""是啊是啊是啊是啊！"""
st_061050_0050#0,"""那個……"""
st_061050_0060#0,"""這樣下去<br>耐久力不行嗎…<br>對了、那就把那邊的素材……"""
st_061050_0070#0,"""啊！<br>什麼、什麼？發生什麼事了？"""
st_061050_0080#0,"""你好"""
st_061050_0090#0,"""你是Ａ．Ｉ．Ｓ的専属研究員？"""
st_061050_0100#0,"""嗯？　嗯嗯？<br>啊啊啊、原來如此！<br>哎、應該說出來啊！"""
st_061050_0110#0,"""您好您好初次見面。<br>我是研究部的路德米拉。<br>你來了啊、守護輝士。"""
st_061050_0120#0,"""那麼請儘快進行<br>啓動訓練和調整。<br>立即實戰也ＯＫ。"""
st_061050_0130#0,"""等、等一下路德米拉。<br>完全不知道在說什麼啊？"""
st_061050_0140#0,"""什麼、是Ａ．Ｉ．Ｓ的事啊。"""
st_061050_0150#0,"""我被委任改良Ａ．Ｉ．Ｓ。<br>基礎的部分已經着手。<br>宇宙戰鬥也是可以的狀態。"""
st_061050_0170#0,"""話雖如此、現在因為是突然應對的原因。<br>在通用化這一部分還存在不足。<br>所以、運轉數據是必要的。"""
st_061050_0180#0,"""爲此、我要求總務部<br>最大効率調配能使用Ａ．Ｉ．Ｓ的人才。<br>調配來的是兩位。"""
st_061050_0190#0,"""那麼接下來就只有一件事要做了。<br>好了、動起來吧。<br>時間在不停地流逝。"""
st_061050_0200#0,"""既然機體不受駕駛者的影響<br>那麼在一定程度上固定模塊<br>簡單操作比較好嗎？"""
st_061050_0210#0,"""取決於輸出的提高水平<br>那樣的話普通市民也能戰鬥嗎？<br>……身體承受不了負荷嗎。"""
st_061050_0220#0,"""如果加強座椅本身的<br>保護功能的話？<br>估算一下需要多少成本。"""
st_061050_0230#0,"""運轉數據……<br>是說讓Ａ．Ｉ．Ｓ動起來嗎？<br>……啊、我沒有自信。"""
st_061050_0240#0,"""是的。聽說<%me><br>曾經在戰鬥的時候駕駛着Ａ．Ｉ．Ｓ<br>活躍在戰場上。"""
st_061050_0250#0,"""爲了ARKS、爲了未來<br>爲了我的研究<br>請多多關照。"""
st_061050_0260#0,"""……總之、總之在能使用<br>的時機試著使用一下吧。<br>這也是莎拉的請求。"""
name01#0,"""？？？"""
