st_061020_0001#0,"""A.P.242/2/11/10:30"""
st_061020_0010#0,"""那麼、我們目前的課題是<br>在此基礎上該怎麼做。"""
st_061020_0020#0,"""雖然不知道敵人的總戰力很糟糕<br>但最大的問題、是那個示巴。"""
st_061020_0030#0,"""我們力量的根源是光子。<br>一旦被吸收了<br>說實話、就沒辦法了。"""
st_061020_0040#0,"""關於那個、已經進行了分析<br>啓動了對應方案。<br>総務部、請報告。"""
st_061020_0050#0,"""嗯？<br>有什麼好辦法嗎？"""
st_061020_0060#0,"""如果光子不起作用的話<br>就用物質兵器撞擊。"""
st_061020_0070#0,"""Ａ．Ｉ．Ｓ調整是最後階段。<br>量産体制也在依次形成。"""
st_061020_0080#0,"""爲了趕上下一次襲擊<br>研究部正在全力工作。"""
st_061020_0090#0,"""那樣的話、接下來在意的是<br>敵人的動向……"""
st_061020_0100#0,"""很遺憾、沒有好的信息。<br>雖然與夏歐合作進行了調查<br>但敵人的位置仍然不明。"""
st_061020_0110#0,"""這純粹是技術上的差距吧。<br>遮蔽和隔離光子<br>是他們的強項。"""
st_061020_0120#0,"""下次什麼時候出現<br>還很難預測呢……<br>必須時刻準備。"""
st_061020_0130#0,"""嗯。<br>那邊以教導部和戰鬥部聯合起來強化<br>動員體制的形式行動。"""
st_061020_0140#0,"""比起過去ARKS的數量也增加了。<br>假設可以進行比平時<br>多一倍左右的輪換。"""
st_061020_0150#0,"""現階段ARKS方面能做的動作<br>是大家總結出來的感覺吧。"""
st_061020_0160#0,"""那個……我很在意一件事。"""
st_061020_0170#0,"""那個叫示巴的人對着<br><%me><br>說的「世界之器」這個詞。"""
st_061020_0180#0,"""那個、是什麼意思呢？"""
st_061020_0190#0,"""很遺憾、我也不清楚那句話的意圖。"""
st_061020_0200#0,"""只是、因爲某種理由<br>示巴瞄準了守護輝士。<br>我想那是肯定的。"""
st_061020_0210#0,"""……雖然不知道原因<br>但也不能置之不理嗎。"""
st_061020_0220#0,"""<%me>。<br>暫時和瑪托依一起行動。<br>兩個人在一起的話、應該沒問題吧。"""
st_061020_0230#0,"""各部、要比以前更加緊密地合作。<br>剩下的由現場好好做決定吧。<br>沒關係、大家一起努力總會有辦法的。"""
st_061020_0240#0,"""啊、<%me>。<br>可以嗎。"""
st_061020_0250#0,"""剛剛說的、Ａ．Ｉ．Ｓ改造的事。<br>那個專屬研究員說<br>想和你見面。"""
st_061020_0260#0,"""不好意思、能抽出時間<br>去見一面嗎？<br>請多關照。"""
