st_061010_0001#0,"""A.P.242/2/11/10:00"""
st_061010_0010#0,"""啊，所有人都到齊了<br>有很久沒見了。<br>而且這次的嘉賓也很多。"""
st_061010_0020#0,"""烏魯庫，現在可不是開玩笑的時候。"""
st_061010_0030#0,"""我知道的。<br>因為大家的表情都很可怕、這是爲了緩解緊張。<br>那麼，緊急司令會議開始了。"""
st_061010_0040#0,"""議題是、關於終之女神示巴。<br>首先是現在瞭解到的情報。"""
st_061010_0050#0,"""那麼、恕我冒昧。"""
st_061010_0055#0,"""……可以全部說出來麼、夏歐。"""
st_061010_0060#0,"""當然。<br>如果不讓所有人都知道的話，就無法進行後續的事情。"""
st_061010_0070#0,"""前幾天突襲了ARKS戰艦的示巴。<br>和她一起的兩個人<br>推測也是光子族。"""
st_061010_0080#0,"""又是光子族啊……<br>但是、為什麼要對ARKS<br>敵對的態度呢？"""
st_061010_0090#0,"""她說的話是這樣的。<br>「曾經為世界做出過犧牲」這樣。"""
st_061010_0100#0,"""綜合至今為止的情報<br>應該是指在光子族時代發生的<br>【深遠之暗】的封印吧。"""
st_061010_0110#0,"""這個已經向奧蘿拉確認過了。<br>雖然她自己並不知道示巴的事<br>但她確實做過這樣的事。"""
st_061010_0120#0,"""把光子強加與某人、作為誘餌<br>連同【深遠之暗】一起封印在亞空間裏……<br>如同祭品般的存在。那個人又回來了？"""
st_061010_0130#0,"""她的話如果可信的話，就是這樣。<br>但是否真是這樣……<br>那就得問實際接觸過的人了。"""
st_061010_0140#0,"""感到了非同尋常的力量"""
st_061010_0150#0,"""…………"""
st_061010_0160#0,"""不僅是那個叫示巴的女孩。<br>她周圍的人、也很強大。<br>難怪他們被稱為光子族。"""
st_061010_0170#0,"""但是、更加不尋常的是示巴。<br>她不被我們的任何攻擊所傷害。"""
st_061010_0180#0,"""……是為什麼呢。<br>感覺、一切攻擊都被吸收了。"""
st_061010_0190#0,"""那倒是這樣。<br>因為那個人、是這樣被製造出來的。"""
st_061010_0200#0,"""莉莎小姐、這樣製造、是指？"""
st_061010_0210#0,"""她的身體能接受光子族所有的光子、就是這樣。<br>你能想像、那是多大的數量嗎？"""
st_061010_0220#0,"""嘛、就算是兩邊都看過的莉莎說的<br>你大概也覺得很奇怪吧。"""
st_061010_0230#0,"""兩邊都看了，這種說法真是有點牽強啊。<br>……莉莎、你到底知道什麼？"""
st_061010_0240#0,"""關於那個、由我來說明吧。<br>莉莎、借用一下你的身體？"""
st_061010_0250#0,"""是是是、請隨便使用。<br>如果要戰鬥的話<br>請把我叫醒。"""
st_061010_0260#0,"""再次、向您致意。<br>我是哈莉艾特。<br>就是你們所說的光子族。"""
st_061010_0270#0,"""<%me>先生。<br>我們以前曾見過面。<br>您還記得我嗎？"""
st_061010_0280#0,"""黑之領域里……？"""
st_061010_0290#0,"""當瑪托依離開時……？"""
st_061010_0300#0,"""是的。在那個時候<br>不好意思嚇了你一跳。"""
st_061010_0310#0,"""不過、那時的我<br>是類似殘留思念的東西。"""
st_061010_0320#0,"""甚至不知道自己是哈莉艾特<br>不清楚自己在哪裡<br>沒有自己的意識。"""
st_061010_0330#0,"""竭盡全力說了那麼多……<br>……能得到這麼好的結果真是太好了。"""
st_061010_0340#0,"""……我和示巴就像一對。<br>我現在能和大家這樣交談<br>正因為她的出現。"""
st_061010_0350#0,"""什麼啊、那麼你是和那個女孩有關的人嗎？"""
st_061010_0360#0,"""寄宿在僅僅是容器的身體裏<br>不應存在的靈魂。<br>那就是我。人造存在哈莉艾特。"""
st_061010_0370#0,"""光子的容器……【深遠之暗】的容器<br>接受了一切、終結的存在。<br>這就是她。終之女神・示巴。"""
st_061010_0380#0,"""如此接近、卻又如此遙遠的關係。"""
st_061010_0390#0,"""在光子族時代末期<br>文明走到了盡頭。"""
st_061010_0400#0,"""肉體是隨時可以更換的<br>身體的價值被削弱了<br>光子成為這個世界上最重要的東西。"""
st_061010_0410#0,"""話雖如此、光子族並沒有達到<br>可以捨棄肉體這一容器的程度。<br>囙此、他們追求的是究極之器。"""
st_061010_0420#0,"""……有這樣一個科學家。<br>他沒有把製造出來的容器當作容器<br>而是當作一個人。"""
st_061010_0430#0,"""多次與這個無法說話的容器進行了對話後<br>它的內心在成長<br>光子的力量被喚醒了。"""
st_061010_0440#0,"""科技的結晶擁有了心靈、獲得了力量。<br>那是一種超凡的力量。<br>那是一種罕見的力量。"""
st_061010_0450#0,"""……科學家非常高興。<br>那不是模倣体，而是獨自的「並列存在」。<br>與「全知存在」並立的存在。"""
st_061010_0460#0,"""但是、全知存在的最終模倣体……<br>【深遠之暗】也正是在那個時候<br>誕生出來。"""
st_061010_0470#0,"""為了封印暴走的【深遠之暗】<br>最合適的容器、是與全知存在並列的<br>也被稱為我的容器。"""
st_061010_0480#0,"""但那裡不需要有心。<br>囙此我的靈魂、我的心被排除了<br>空的容器、被光子所填滿。"""
st_061010_0490#0,"""囙此誕生了一個、支配所有光子的意志。<br>這就是終之女神・示巴。"""
skit01#0,"""How Do We Resist The Demise"""
skit02#0,"""抵抗終結的方法"""
