st_063020_0001#0,"""A.P.242/3/3/15:00"""
st_063020_0010#0,"""啊、莎拉！<br>身体還好嗎？"""
st_063020_0020#0,"""託您的福。<br>因爲夏歐不在裏面<br>活動反而比以前更容易。"""
st_063020_0030#0,"""你在做什麼？"""
st_063020_0040#0,"""你要去哪裏？"""
st_063020_0050#0,"""嗯？　啊啊。<br>因爲我要在安杜斯奇亞<br>待一段時間。"""
st_063020_0060#0,"""誒！？"""
st_063020_0070#0,"""夏歐的本体在安杜斯奇亞。<br>而且我是夏歐的縁者。<br>常駐警護、這樣子吧？"""
st_063020_0080#0,"""莎拉一個人沒問題嗎？<br>不寂寞嗎？"""
st_063020_0090#0,"""……對我來說還是一個人<br>比較方便。"""
st_063020_0100#0,"""喂莎拉！<br>還沒準備好嗎？"""
st_063020_0110#0,"""啊、啊！<br>先代和<%me>！"""
st_063020_0120#0,"""難道說、克拉莉絲克蕾絲也？"""
st_063020_0130#0,"""是啊！<br>我覺得莎拉一個人很寂寞<br>我也去作為候補的！"""
st_063020_0140#0,"""笨蛋、不是寂寞。<br>因爲那裏也會成爲重要據點<br>只不過是和六芒一起。"""
st_063020_0150#0,"""帶著這個孩子去的話<br>可能會引起多餘的麻煩很可怕<br>不過、方針是可以理解的也沒辦法。"""
st_063020_0160#0,"""兩個人、請多關照"""
st_063020_0170#0,"""下次、去看看你"""
st_063020_0180#0,"""啊啊！"""
st_063020_0190#0,"""嗯嗯！"""
