st_013650_0001#0,"""A.P.238/4/9/13:00"""
st_013650_0010#0,"""嗚、哦哦哦哦！？<br>非常棒、厲害、幹得好！"""
st_013650_0020#0,"""竟然能夠完全壓倒我......<br>哈哈哈！　真是精彩的身手！<br>最優秀搭檔可說名不虛傳！"""
st_013650_0030#0,"""你還有臉講......<br>二打一、出盡全力才剛好打贏，<br>你到底是有多犯規啊......"""
st_013650_0040#0,"""很好，到此結束！<br>重要的不在輸贏！<br>你們充分展露了氣魄！"""
st_013650_0050#0,"""......到、到底是有多犯規啊。<br>這邊可是二打一耶。"""
st_013650_0060#0,"""呵，我也有練過啊！<br>不過，你們的力量也相當的強！"""
st_013650_0070#0,"""若能持續不懈、累積鑽研，<br>不久也許可以輕輕鬆鬆<br>超過我呢！"""
st_013650_0080#0,"""表演賽到此結束！<br>成績最優者理所當然是你們！"""
st_013650_0090#0,"""我很期待這些經驗<br>能讓你們更加的精進！<br>那麼，後會有期！"""
st_013650_0100#0,"""等、等等啦，修伊！<br>......那人家要做什麼啦？"""
st_013650_0110#0,"""嗯？　還問我要做什麼。<br>除了說聲「恭喜獲得優勝」以外，<br>難不成妳還有其他話要講？"""
st_013650_0120#0,"""唉呀，不是這個啦......"""
st_013650_0130#0,"""呵哈哈哈哈哈！<br>小事情就別在意啦！"""
st_013650_0140#0,"""果然是出手見真章！<br>你的意志純然無邪！<br>就說不要管那些雞毛小事了啦！"""
st_013650_0150#0,"""只要不忘正義之心<br>凡事大抵都能解決！<br>血氣方剛只是剛剛好啦！"""
st_013650_0160#0,"""你要問的就這些？<br>那就再會啦！"""
st_013650_0170#0,"""......真是的，那傢伙從各方面看<br>的確都是超水準的。<br>看來我還有得努力。"""
st_013650_0180#0,"""那麼，就此分手吧。<br>能夠並肩共事，我也很開心。<br>有緣再見了。"""
