name01#0,"""？？？"""
name02#0,"""？？？"""
st_010230_0010#0,"""世間諸事，何能一一選擇。<br>然須有靜觀百代之達觀。"""
st_010230_0040#0,"""......新的萬象盤已然誕生。<br>事象漸顯変迁<br>前途雖遠，然均向確然。"""
st_010230_0050#0,"""也就是説，你的行動決定了未來。<br>我想要表現的，只有這點。<br>......話語迂迴難明，還請見諒。"""
st_010230_0060#0,"""如今我們之間可言之事<br>就到此為止，並且<br>日後也將自證確實如此。"""
al_010030_0010#0,"""黑暗種還真是難對付呀。<br>就算本体被消滅了，黑暗種因子還是會留下來<br>對生物和兵器進行侵食，讓它們暴走吶。"""
al_010030_0020#0,"""我就想，這些被侵蝕出來的難纏東西<br>還真是難纏的黑暗種的傑作。"""
al_010030_0030#0,"""我們也一樣、如果沒能<br>將黑暗種因子中和乾淨的話<br>被侵蝕也就是一瞬間的事。"""
al_010030_0040#0,"""所以説呀、只有ARKS才可以戰斗。<br>倘若没有操縱光子的能力的話<br>也就没辦法對抗黑暗種辣。"""
al_010030_0050#0,"""我和吉君、麗醬他們講<br>戰鬥才能雖然也很厲害，不過<br>根本無法與你相比呀。"""
al_010030_0060#0,"""將凶暴化後的龍族身體裏面的<br>黑暗種因子吸收淨化什麼的<br>……對我來説有點難呀。"""
al_010030_0070#0,"""説實話、真的是好可怕的能力啊。<br>但是那種力量，不正是<br>錫安選擇你的理由之一麼？"""
al_010030_0080#0,"""多虧了這種能力、未來本應狂暴化的龍族<br>才改被寫為恢復清醒的現在<br>ARKS與龍族間的交流，才能産生。"""
al_010030_0090#0,"""這對未來会産生什麼樣的影響<br>還不得而知，然而<br>對於達成錫安目標，卻是不可或缺的。"""
