st_065040_0001#0,"""A.P.242/3/31/11:00"""
st_065040_0010#0,"""這裡……是在母艦中……？<br>和我們所知道的完全不同。"""
st_065040_0020#0,"""現在、正在掃描內部的狀況<br>結構好像發生了很大的變化。"""
st_065040_0030#0,"""在沒有許可的情況下改造別人的住所<br>真的是隨心所欲啊。"""
st_065040_0040#0,"""雖然結構發生了變化<br>但有強大反應的場所<br>我們已經掌握了。"""
st_065040_0050#0,"""……那是中樞部位吧。"""
st_065040_0060#0,"""沒錯。<br>好像是在悠然地擺好架勢一樣<br>既沒有慌張的樣子、也沒有移動的跡象。"""
st_065040_0070#0,"""但是、即使在結界下<br>示巴的力量仍有增大的傾向。"""
st_065040_0080#0,"""也可能是爲了迎擊你們<br>而在積蓄力量。<br>請儘快趕往中樞。"""
st_065040_0090#0,"""不過、在路上似乎安排了<br>很多光子族的手下。<br>……真是一點也不馬虎啊。"""
st_065040_0100#0,"""與你們分開成功突破的<br>ARKS也在前往支援。"""
st_065040_0110#0,"""掃除就交給他們吧<br>你們的目標是中樞。<br>……兩人都是。拜託了。"""
skit01#0,"""\Test"""
skit02#0,"""￥仮テキスト"""
