st_054060_0001#0,"""A.P.241/10/15/11:00"""
st_054060_0004#0,"""哈！"""
st_054060_0008#0,"""這樣就……！"""
st_054060_0010#0,"""這樣就結束了吧……？"""
st_054060_0020#0,"""呼，是錯覺麼……<br>總覺得今天的敵人特別強啊……"""
st_054060_0030#0,"""呼呼呼呼呼。<br>這大概是真的<br>不是錯覺。"""
st_054060_0040#0,"""誒，莉莎桑？"""
st_054060_0050#0,"""嗯嗯，莉莎哦，你好啊。<br>守護輝士的兩人一起親密地出擊<br>真是少見呢。"""
st_054060_0060#0,"""啊，我們要先去一下艦橋……<br>真的不是錯覺麼？"""
st_054060_0070#0,"""敵人的情況麼。<br>一句話來說的話就是，種類變了呢。<br>再要說的話就是，變強了呢。"""
st_054060_0080#0,"""莉莎我呢，一直一直在打黑暗種他們呢。<br>不停的射擊射擊射擊射擊<br>所以是明白的。"""
st_054060_0090#0,"""剛才出現的那個，絕對沒錯。<br>明顯比至今爲止出現的黑暗種都要強<br>真是太奇怪了。"""
st_054060_0100#0,"""還有還有，對侵入時間<br>的警報也響得特別晚。"""
st_054060_0110#0,"""現在的情况，<br>或許誰也沒能預測出來吧？"""
st_054060_0120#0,"""那個，莉莎桑……<br>知道些什麼麼？"""
st_054060_0130#0,"""莉莎只知道發生了的事情哦。<br>敵人的強度有異常，出現方法也有異常。<br>莉莎知道的就只有這些。"""
st_054060_0140#0,"""那麼那麼，莉莎就去和<br>這些稀有的強力的敵人稍微玩一玩去咯。<br>呼呼呼呼呼。"""
st_054060_0150#0,"""<%me>桑，瑪托依桑。<br>戰況穩定下來了呢。<br>返回艦橋吧？"""
skit01#0,"""The Influence"""
skit02#0,"""那邊的世界和這邊的世界"""
