name01#0,"""？？？"""
name02#0,"""？？？"""
un_037060_0010#0,"""<%me>さん。<br>すみません、私がきちんと<br>貴方たちを止めていれば……"""
un_037060_0020#0,"""無理矢理にでも出撃を止めていれば<br>きっとこんなことには<br>ならなかったはずなのに……"""
un_037060_0030#0,"""１．フィリアのせいじゃない"""
un_037060_0040#0,"""２．気にしないで"""
un_037060_0050#0,"""ですけど……！"""
un_037060_0060#0,"""そうそう、起きたことを<br>気にしてもしょうがない、ってね。"""
un_037060_0070#0,"""あ、アザナミさん！？"""
un_037060_0080#0,"""みんながみんな、思い思いの<br>ベストを尽くした結果が今なんだよ。<br>「もし」とか「でも」はないんだ。"""
un_037060_0090#0,"""<%me>だって<br>自分のやったことを後悔してない。<br>だよね？"""
un_037060_0100#0,"""それにまだ、終わったわけじゃない。<br>というか、終わらせないために<br>みんなで助けに行こうとしてるんだ。"""
un_037060_0110#0,"""ただ、厳しい戦いになるよー。<br>怪我人もいっぱい出るだろうなあー。"""
un_037060_0120#0,"""それを治してくれる人が<br>しっかりしてないと、大変さ。<br>そうだろ、フィリア？"""
un_037060_0130#0,"""……はい、そうですね。"""
un_037060_0140#0,"""戻ってきたマトイさんを<br>こっぴどく叱ってやるためにも<br>……私は、しっかりしていないと。"""
