name01#0,"""？？？"""
name02#0,"""？？？"""
st_010555_0010#0,"""新的萬象盤已經誕生。<br>天秤不再搖晃，<br>已顯現出答案。"""
st_010555_0050#0,"""無論如何艱難，<br>你所找出的事物<br>日後必將成形。"""
st_010555_0060#0,"""會成為應得的型態吧。"""
st_010555_0070#0,"""因此，希望你能不迷惑不動搖，<br>持續的往前邁進。"""
st_010555_0080#0,"""......我相信。<br>那才是通向<br>前往一切事物答案的大道。"""
al_010070_0010#0,"""安杜斯奇亞存在的碎片都已經回收完了。<br>這樣一來，全部的碎片就集齊了。"""
al_010070_0020#0,"""雖説有指針引路，但風塵僕僕於三個行星之間……<br>舟車勞頓真是辛苦了。<br>與之相應旅途的意義，絕對是不虛此行的。"""
al_010070_0030#0,"""然後是雖然只是修正了的樣子<br>到底有沒有達到目的了吶？"""
al_010070_0040#0,"""二代目醬的狀態也很讓人在意吶。<br>都已經喪失記憶了，對武器碎片的反應<br>卻還是非常明顯的説。"""
al_010070_0050#0,"""幫助二代目醬這事也是<br>武器碎片的回收也是，都是錫安引導的。<br>再加上，二代目醬的反應……"""
al_010070_0060#0,"""這就清楚了，看清前方了。<br>那個武器的碎片，如果就是我所知道的<br>「那个」的話，一定是「那样」的！"""
