name01#0,"""？？？"""
name02#0,"""？？？"""
st_035040_0001#0,"""A.P.???/?/?/??:??"""
st_035040_0010#0,"""怎麼樣、很有趣吧？<br>這就是【双子】的內在宇宙。<br>被吞噬了的東西聚集的、混沌的空間。"""
st_035040_0020#0,"""如果你們也和他交戰過的話<br>應該也見識過他的能力吧。<br>複製捕食物的能力。"""
st_035040_0030#0,"""那是將內在宇宙中產生<br>的東西召喚到現世。"""
st_035040_0040#0,"""平行宇宙、或許應該這樣說吧。<br>捕獲、並列化、呼出。<br>……啊、越調查越有趣。"""
st_035040_0050#0,"""只要掌握了這些情報<br>尅隆之類的、也能<br>做得更好……！"""
st_035040_0060#0,"""閉嘴……！<br>我還沒有原諒讓錫安桑<br>消失的的你……！"""
st_035040_0070#0,"""玩弄ARKS、讓大家痛苦<br>你做的事……！"""
st_035040_0080#0,"""讓大家都受苦了嗎。<br>如果是的話、錫安爲什麼<br>不阻止我呢。"""
st_035040_0090#0,"""呃？"""
st_035040_0100#0,"""她是超越常人的存在。<br>雖說管制掌握在我手中<br>但介入的手段應該是有的。"""
st_035040_0110#0,"""儘管如此，她卻並沒有介入<br>製作Arks、製作尅隆<br>的事情。"""
st_035040_0120#0,"""不僅如此、她自己甚至<br>產生了一個究極存在。"""
st_035040_0130#0,"""究極存在？"""
st_035040_0140#0,"""……不過，事到如今已經無所謂了。<br>但是，不要忘記。"""
st_035040_0150#0,"""如果ARKS不被製造出來的話<br>這個世界就已經在<br>黑暗種的支配之下了。"""
