st_061080_0001#0,"""A.P.242/2/17/10:10"""
st_061080_0010#0,"""與瞄準的座標稍微偏離了呢。<br>直接侵入中樞<br>果然是太貪心了。"""
st_061080_0020#0,"""好吧、沿途的破壞<br>讓我們來享受吧。"""
st_061080_0030#0,"""到此為止！"""
st_061080_0040#0,"""不能再破壞了！"""
st_061080_0050#0,"""……比預想的要早到呢。<br>你也預測過會變成<br>這樣嗎？　劣化複製體。"""
st_061080_0060#0,"""……難得來一次<br>就把ARKS<br>徹底的毀掉吧。"""
st_061080_0070#0,"""瓦爾納。"""
st_061080_0080#0,"""是。"""
st_061080_0090#0,"""米朵拉。"""
st_061080_0100#0,"""是。"""
st_061080_0110#0,"""競爭吧。<br>能撲滅多少灰塵。"""
st_061080_0120#0,"""不問手段。<br>只是、請好好數一下。<br>因為是比賽、所以我們去公平競爭吧。"""
st_061080_0130#0,"""呵呵、兩個人都很認真呢。<br>我很開心。"""
st_061080_0140#0,"""你在看吧、劣化複製體。<br>這些你應該能明白什麼。"""
st_061080_0150#0,"""請告訴ARKS的各位。<br>「祝你奮鬥」。"""
name01#0,"""壮年ARKS"""
name02#0,"""青年ARKS"""
