st_041900_0001#0,"""A.P.241/3/22/13:00"""
st_041900_0010#0,"""那就讓我來簡單說明一下吧。"""
st_041900_0020#0,"""就在<%me><br>您接受治療的這段時間裡<br>ARKS的組織體系進行了徹底的重構。"""
st_041900_0030#0,"""首先，總司令……<br>也就是ARKS之中最偉大的人，是烏魯克小姐。<br>而司令輔佐是提歐德爾先生。"""
st_041900_0040#0,"""各位六芒的成員都保留了各自的頭銜<br>於此同時，也都成為了各個部門的司令。"""
st_041900_0050#0,"""戰鬥部的司令是修伊先生。<br>次席則是第三代克拉莉絲克蕾絲小姐。"""
st_041900_0060#0,"""總務部的司令是瑪麗亞小姐。<br>次席是莎拉小姐。"""
st_041900_0070#0,"""教導部的司令是雷吉亞斯先生。<br>次席是傑諾先生。"""
st_041900_0080#0,"""然後呀然後呀，就是這位屢屢成為問題的<br>情報部司令卡斯拉先生啦。"""
st_041900_0090#0,"""至於ARKS的整體方針<br>都是由各部門部長與總司令<br>開會進行決定的。"""
st_041900_0100#0,"""而夏歐他呢，在創造出我們這些戰艦管理者之後，<br>為了全身心集中於演算之中，<br>就回母艦去了。"""
st_041900_0110#0,"""沒錯，其實我們<br>就是代替夏歐管理戰艦的存在。"""
st_041900_0120#0,"""欸嘿嘿，其實我還蠻厲害的哦。<br>雖然我誕生下來也才剛過兩年左右<br>但我不管是心靈還是身體，都從一開始就是大人啦，恩哼。"""
st_041900_0130#0,"""順便一提順便一提哦，<br>據夏歐所說，我的人格形成<br>有參考過總司令烏魯克小姐。"""
st_041900_0140#0,"""而且呢而且呢，在ARKS之中還有一個特別的頭銜。<br>那就是「守護輝士」。"""
st_041900_0150#0,"""這是在ARKS中唯一不隸屬於<br>任何崗位，還可以按自己的意志<br>來決定如何行動之人。"""
st_041900_0160#0,"""那就是「守護輝士」<br>也就是您，還有瑪托伊小姐。"""
st_041900_0170#0,"""而且而且，我同時也是<br>守護輝士<%me><br>您專屬的指令員哦。"""
st_041900_0180#0,"""說明就是這些啦。<br>今後也請多多關照咯。"""
