st_061090_0001#0,"""A.P.242/2/17/10:20"""
st_061090_0010#0,"""ARKS全體人員緊急連絡！<br>母艇內敵性反應出現！"""
st_061090_0020#0,"""和到現在爲止的反應不一樣！<br>絕對不能大意、要多人對抗！"""
st_061090_0030#0,"""雷達功能的恢復需要時間！<br>全體人員、聯合起來對周圍狀況保持警戒！"""
st_061090_0040#0,"""六芒也依次出擊、參加戰線！<br>比起單獨行動、請優先會合！"""
st_061090_0050#0,"""雪拉！<br>夏歐的聯絡呢！？"""
st_061090_0060#0,"""不行。沒有應答。<br>進入了自閉模式。"""
st_061090_0070#0,"""母艇內感知到像黑暗種一樣的<br>新型敵性反応、以及前幾天向ARKS戰艦<br>強襲的三種反應。"""
st_061090_0080#0,"""以前完全感知不到<br>現在卻像在炫耀自己的存在<br>一樣清楚……！"""
st_061090_0090#0,"""沒關係的、雪拉。<br>……我們會想辦法的。"""
st_061090_0130#0,"""沒關係、瑪托依"""
st_061090_0140#0,"""交給他、想辦法"""
st_061090_0100#0,"""<%me>……。"""
st_061090_0110#0,"""……是的、是啊。<br>相信並支持守護輝士兩位。<br>這就是我、雪拉的任務！"""
st_061090_0120#0,"""隨着對母艦的破壞工作<br>機能正在被限制<br>……我會盡力跟進的！"""
skit01#0,"""The Demise Brings Despair"""
skit02#0,"""帶來絕望的終結"""
