st_051130_0001#0,"""A.P.241/9/25/10:00"""
st_051130_0010#0,"""阿卡西記錄中<br>【深遠之暗】混入了。<br>打倒它，並終結它們的聯繋。"""
st_051130_0020#0,"""要做的事情很簡單。<br>到現在為止，都一樣。"""
st_051130_0030#0,"""但是，手段和歐米茄的状況無法想像。"""
st_051130_0040#0,"""首先，怎樣才能去到歐米茄？<br>不存在能進入黑洞的ARKS戰艦啊。"""
st_051130_0050#0,"""可以停止時間然後送進去哦。"""
st_051130_0060#0,"""……果然。<br>做不合理的事情果然是<br>歴代克拉莉絲克蕾絲的工作嘛？"""
st_051130_0070#0,"""？？<br>怎麼説？"""
st_051130_0080#0,"""簡單地説，重力在時間停止時<br>是不會起作用的。"""
st_051130_0090#0,"""停止時間，就能無視黑洞的重力，進入歐米茄。<br>我明白原理，但是這做不到哦……"""
st_051130_0100#0,"""才不是做不到。<br>我既能出來又能進去，絶対能做到。"""
st_051130_0110#0,"""但是一個人很難做到也是事実。<br>克拉莉絲克蕾絲在的話就簡單了呢……"""
st_051130_0120#0,"""……所以説、二代目。<br>來幫個忙吧。"""
st_051130_0130#0,"""啊，我？"""
st_051130_0140#0,"""想讓擅長操縱光子的人和我一起呢。<br>你的話，沒問題的。"""
st_051130_0150#0,"""１．交給你了哦，瑪托依"""
st_051130_0160#0,"""２．不要擔心"""
st_051130_0170#0,"""……嗯，我會加油的。<br>所以<%me>也要小心，加油哦。"""
st_051130_0180#0,"""沒有在擔心哦。<br><%me>在沒問題，我明白的啦。"""
st_051130_0190#0,"""小心點，出發哦。<br>我在這裡等你。"""
st_051130_0200#0,"""雪拉，你和<%me>一起去歐米茄。<br>船團管理暫時交給我。"""
st_051130_0210#0,"""是，請交給我！<br>……但是這就是説<br>我也要進入歐米茄？！"""
st_051130_0220#0,"""我不是誇耀，但是<br>戰鬥什麼的我完全不會！"""
st_051130_0230#0,"""雪拉的話我會努力讓你<br>能集中精神導航的哦。"""
st_051130_0240#0,"""但是到底如何，就要看歐米茄的那邊的情況了哦。"""
st_051130_0250#0,"""嗯……我沒有在不安哦。<br>沒想到第一次出任務是這種意外的感覺……"""
st_051130_0260#0,"""１．我一定會保護你哦"""
st_051130_0270#0,"""２．害怕的話就不要去了"""
st_051130_0280#0,"""……是！請多關照，<%me>！"""
st_051130_0290#0,"""雖，雖然害怕<br>但是和<%me>一起<br>我會加油的！"""
st_051130_0300#0,"""接近時間停止的黑洞<br>要用營地小船。"""
st_051130_0310#0,"""如果距離短的話會變的很輕鬆哦。<br>準備好了的話就去營地小船吧。"""
