st_047030_0001#0,"""A.P.241/4/22/18:00"""
st_047030_0010#0,"""……我問你啊，火継。<br>你真的打算要和聖母開戰嗎？"""
st_047030_0020#0,"""怎麼？事到如今你怕了？"""
st_047030_0030#0,"""啊，沒沒沒，那倒不是……<br>我只是覺得，這規模也太大了<br>是不是已經有點……脫離我們的掌控範圍了呀？"""
st_047030_0040#0,"""確實啊……也不知是從什麼時候起<br>事情都變得這麼大了。"""
st_047030_0050#0,"""什麼聖母星團的幹部啊……<br>什麼具現武裝，還有什麼幻創黑暗種啊……<br>這些東西，我們之前連想都沒想過。"""
st_047030_0060#0,"""不過……<br>無論這事情的規模變得有多大<br>我的目的也一點都沒變。"""
st_047030_0070#0,"""那就是把阿有從聖母那裡救出來。<br>我的目的僅此而已。"""
st_047030_0080#0,"""……這樣啊。"""
st_047030_0090#0,"""冰莉你是不是還在迷茫著<br>自己是不是真的該與聖母為敵啊？"""
st_047030_0100#0,"""嗚欸！？<br>沒、沒有啦……！"""
st_047030_0110#0,"""聖母究竟是對是錯<br>還有我們究竟是對是錯<br>這些事情，我們這些當局者是看不清的。"""
st_047030_0120#0,"""所以，這些都不重要。<br>真正重要的，是我們有沒有在憑著自己的意志行動。"""
st_047030_0130#0,"""要靠自己思考……再靠自己作出決定。<br>僅此而已。"""
st_047030_0140#0,"""所以呀冰莉，你要是心裡頭還在迷茫<br>那也沒必要強逼自己跟著我啦。<br>畢竟，要是一直陷在迷茫裡，也是很痛苦的。"""
st_047030_0150#0,"""我知道，火継你是想救阿有弟弟。<br>既然如此，那我也想要幫助你、支持你。<br>我的目的就這麼簡單。"""
st_047030_0160#0,"""所以我沒有一絲一毫的迷茫啦。<br>我會與火継你一同前行。"""
st_047030_0170#0,"""冰莉……"""
st_047030_0180#0,"""而且，既然聖母的所作所為是錯的<br>那我們也得去阻止她才行呀。<br>……我們也是聖母星團的一員嘛。"""
st_047030_0190#0,"""……那我可是會像往常一樣<br>毫不客氣地亂來一通的<br>你可得做好覺悟啊，冰莉。"""
st_047030_0200#0,"""恩。"""
st_047030_0210#0,"""……火継，你變了。"""
st_047030_0220#0,"""是麼？<br>沒準我只是在逞強哦？"""
st_047030_0230#0,"""不，沒有這回事啦。<br>之前你會靠著理論得出答案<br>然後靠著氣勢把它貫徹到底，但現在就不一樣。"""
st_047030_0240#0,"""現在的你，更像是會想到什麼就說什麼<br>想到什麼就做什麼，一鼓作氣幹出結果來的那種。"""
st_047030_0250#0,"""這話聽著怎麼就像說我做事不過腦子似的……<br>但好吧，這倒也是事實。"""
st_047030_0260#0,"""……不過呀，我感覺<br>我還是更喜歡現在的火継呢。"""
st_047030_0270#0,"""……哦，是麼。你不用說什麼<br>“別裝得跟火継一樣！”然後沖我發脾氣麼？<br>或者一邊說著“你是冒牌貨！”一邊砍向我？"""
st_047030_0280#0,"""……你、你就別再說這些了啦－－！"""
st_047030_0290#0,"""而且當時的火継你<br>真的看起來很模棱兩可啦－－！<br>感覺就像是冒牌貨一樣－－！"""
st_047030_0300#0,"""……你這傢伙還真是口無遮攔啊。<br>雖說那時候我確實也有點搖曳不決吧。"""
st_047030_0310#0,"""也確實啊～，就是因為當時我被這位<br>冰莉小姐乾脆利落地砍了個兩半～<br>我才得以覺醒的呢～。"""
st_047030_0320#0,"""嗚嗚嗚嗚嗚嗚…………你也來砍我吧！<br>火継你也來狠狠地砍向我、捅穿我！<br>就讓我被火継你親手殺掉吧！"""
st_047030_0330#0,"""這樣一來……我就能永遠而縹緲地<br>活在火継的心中了……"""
st_047030_0340#0,"""……啊，感覺這樣也挺浪漫的呢！<br>能一直活在你心裡……也太棒了……！"""
st_047030_0350#0,"""……老實說，我唯獨還真想學學你這<br>無論何時都一心不亂的性子。"""
