st_013560_0001#0,"""A.P.238/4/9/13:10"""
st_013560_0010#0,"""......呼、呼～～！<br>啊，嚇死我了，真是不得了！<br>真是驚人的表演賽耶！"""
st_013560_0020#0,"""還、還以為我要死了......<br>六芒均衡的克拉莉絲克蕾絲。<br>雖然聽過傳聞，這也太犯規了......"""
st_013560_0030#0,"""她就是人家遠遠看到的那女孩啊。<br>唉呀，好一次經驗啊！<br>六芒均衡的法術！　好厲害！"""
st_013560_0050#0,"""......嗯？<br><%me>？"""
st_013560_0060#0,"""她手中持有的武器<br>你很在意麼？<br>她好像叫它做克拉麗莎呢。"""
st_013560_0070#0,"""之前曾經看過<br>類似的武器麼？"""
st_013560_0080#0,"""......六芒均衡應該各自持有一把<br>專屬調整過的創世器，<br>照理說不該有相同武器才對......"""
st_013560_0090#0,"""會不是有人做了複製品？"""
st_013560_0100#0,"""又或是克拉莉絲克蕾絲的<br>那把是假貨。"""
st_013560_0110#0,"""......唉，一講到可能性，<br>什麼想法都出來了呢。"""
st_013560_0120#0,"""所以說，如果有必要就調查咯。<br>因為我們兩個可是......"""
st_013560_0130#0,"""傳聞中的包打聽姐妹<br>「琶提與提雅」啊！"""
