st_046060_0001#0,"""A.P.241/4/21/17:00"""
st_046060_0010#0,"""啊，<%me>。"""
st_046060_0020#0,"""你身體還好嗎？"""
st_046060_0030#0,"""你是在意她的情況？"""
st_046060_0040#0,"""沒事沒事，完全沒事啦。<br>我本來也沒受什麼太重的傷<br>現在都已經全好啦，你看。"""
st_046060_0050#0,"""我只是稍微想了想<br>冰莉的事情而已。"""
st_046060_0060#0,"""……啊哈哈。<br>我還真是對<%me>你<br>藏不住事啊。"""
st_046060_0070#0,"""其實冰莉她呀，原本是個什麼都做不來的傢伙。<br>運動當然是不行，而學習嘛，實際上也不怎麼行。<br>無論哪方面都挺拉跨，是個挺脫節的傢伙。"""
st_046060_0080#0,"""可即便她什麼都做不好，卻也總是會擺出一副輕鬆的笑臉。<br>也不知道為什麼，就感覺她一直都很開心。"""
st_046060_0090#0,"""我第一次遇見冰莉，是在升入高中之後。<br>是靠著聖母星團的關係才碰見她的。"""
st_046060_0100#0,"""說實話，一開始我還覺得<br>冰莉這傢伙怎麼傻乎乎的。"""
st_046060_0110#0,"""沒事老是喜歡跟在我屁股後頭<br>有時候甚至還會覺得，她這人挺煩的。"""
st_046060_0120#0,"""所以呢，一開始我對她很是冷漠。<br>可是，冰莉她卻會一直會跟著我。<br>每次一見著我，就會跟個小狗似的跑到我身邊。"""
st_046060_0130#0,"""……而後來嘛，是什麼時候來著？<br>好像是我和冰莉加入學生會的那時吧。"""
st_046060_0140#0,"""當時冰莉她受了點欺負。<br>有人又是藏她的東西，又是把她的書桌搞得一團糟……<br>還持續了挺長的一段時間。"""
st_046060_0150#0,"""但即便是在這段時間裡<br>冰莉她卻一直一直都擺著張笑臉。<br>在我面前笑得很是開心。"""
st_046060_0160#0,"""……明明要追究原因的話，那都是因為我。<br>可她卻一直笑啊、笑啊，笑個不停。"""
st_046060_0170#0,"""……沒錯，那群人原本要欺負的對象，其實是我。"""
st_046060_0180#0,"""他們因為看不慣既狂妄又缺乏合作的我，所以想來找我的茬。<br>但冰莉發現了這些，阻止住了他們。<br>可因為這個，他們的目標就轉移到了冰莉身上。"""
st_046060_0190#0,"""可我卻根本沒察覺到這些<br>一直都只是嫌冰莉麻煩。"""
st_046060_0200#0,"""……而突然有一天，我剛好<br>撞見了冰莉被欺負的現場。"""
st_046060_0210#0,"""可就在那時，那傢伙她……<br>卻居然看著我，笑了出來。"""
st_046060_0220#0,"""冰莉她居然笑了出來，就跟往常一樣。"""
st_046060_0230#0,"""……我那時才終於發覺<br>原來這笑，是她在逞強的信號。"""
st_046060_0240#0,"""因為她挺脫節的嘛……<br>所以我在那之前從來都沒發現<br>原來那是她在求救的信號。"""
st_046060_0250#0,"""我當場就跟那群欺負她的團體大吵了一架。<br>然後呢，立刻就成了老師的眼中釘。<br>最後我們兩敗俱傷，事情也就稀里糊塗告了一段落。"""
st_046060_0260#0,"""後來，冰莉她就黏我黏得越來越緊<br>……而我嘛，也就接受了她。"""
st_046060_0270#0,"""……上回見到冰莉的時候，她不是笑了嘛？<br>她那笑得，就跟當時一模一樣。"""
st_046060_0280#0,"""我能明白。<br>她那笑的意思，是想讓我救她。"""
st_046060_0290#0,"""……就跟之前一樣。<br>那傢伙是在苦惱著要怎麼樣幫助我才好。"""
st_046060_0300#0,"""也正因如此，必須要由我去拯救她才行……"""
st_046060_0310#0,"""好痛！"""
st_046060_0320#0,"""……對哦，抱歉。<br>不是“由我”。<br>而應該是“由我們”才對。"""
st_046060_0330#0,"""<%me>！<br>啊，原來火継小姐也在呀！<br>……唔唔唔，難道我這是成了電燈泡了？"""
st_046060_0340#0,"""雪拉……你用不著這麼插科打諢。"""
st_046060_0350#0,"""真是的，我就是開個小玩笑而已嘛。<br>火継小姐您回來之後，就一直這麼沉著冷靜<br>簡直變得跟炎雅先生一模一樣。真不愧是兄妹。"""
st_046060_0360#0,"""欸！？<br>我才剛高二呢，可不想變得像他那麼老油條好吧！<br>我還是想再稍微笨一點！"""
st_046060_0370#0,"""……你還挺會說啊，笨蛋老妹。"""
st_046060_0380#0,"""呃，哥……<br>你怎麼會在這種地方啊！"""
st_046060_0390#0,"""這種事情根本就無關緊要吧。<br>所以，雪拉小姐。看你剛才急急忙忙的<br>到底是怎麼了？"""
st_046060_0400#0,"""啊，對了，我都給忘了！<br>是我檢測到了幻創黑暗種的反應！"""
st_046060_0410#0,"""切，怎麼又來！<br>地點呢！？"""
st_046060_0420#0,"""正在對照坐標……完成。<br>這個坐標……是天星學院高級中學！？<br>這裡可是火継小姐他們的學校啊！"""
st_046060_0430#0,"""……！"""
