name01#0,"""？？？"""
name02#0,"""？？？"""
st_037150_0001#0,"""A.P.239/3/31/14:30"""
st_037150_0010#0,"""１．マトイを殺さない"""
st_037150_0020#0,"""２．マトイを殺す"""
st_037150_0030#0,"""１．きみを、助けに来た"""
st_037150_0040#0,"""……ほんと<br><%me>は<br>優しすぎるよ。"""
st_037150_0050#0,"""わたしはもう覚悟してたのに……<br>手が、止まっちゃったじゃん。<br>……その優しさは、残酷だよ。"""
st_037150_0060#0,"""真っ黒い闇に包まれてる間も<br>あなたの声は、届いてた……"""
st_037150_0070#0,"""……だから、出てこられた。<br>これが正真正銘、最後のチャンス。<br>わたしは、きちんとやりとげなくちゃ。"""
st_037150_0080#0,"""……もう、止められない。<br>【深遠なる闇】は、わたしの内に<br>顕現してしまった。"""
st_037150_0090#0,"""でも、今ここでわたしが死ねば<br>【深遠なる闇】を閉じ込める事ができる<br>それで終わり、それでおしまい。"""
st_037150_0100#0,"""だから……<br>優しすぎるあなたにできないなら……"""
st_037150_0110#0,"""わたしが、わたしを……"""
st_037150_0120#0,"""だ、ダメだよ！<br><%me>！<br>あなたも巻き込まれちゃう！"""
st_037150_0130#0,"""この、わからずやっ！<br>邪魔しないで！\u3000これはわたしが<br>望んでやっていることなの！"""
st_037150_0140#0,"""わたしは、与えられているだけだった。<br>なんで、みんなを守りたいのか<br>その理由がわからないまま、戦ってた。"""
st_037150_0150#0,"""……でも、今は違う！<br>十年前とは、全然違うの！<br>わたしは自分で考え、自分で思ったの！"""
st_037150_0160#0,"""みんなを守りたい。<br>みんながいる世界を守りたい。<br>……ううん、そうじゃない。"""
st_037150_0170#0,"""<%me>を……<br>あなたのいる世界を、守りたい。<br>あなたを守りたい、って。"""
st_037150_0180#0,"""だから、だからね。<br>わたしはなにも……怖くない。<br>なにも怖くなんか、ないんだよ。"""
st_037150_0190#0,"""……ならば、なぜ泣く。"""
st_037150_0200#0,"""えっ！？"""
st_037150_0210#0,"""な、何を……！"""
st_037150_0220#0,"""いくら器に適しているとはいえ<br>貴様らはアークス、私はダークファルス。"""
st_037150_0230#0,"""ならば、ダークファルスである私に<br>闇が集うのは、当然のことだろう？"""
st_037150_0240#0,"""１．どういうことだ！"""
st_037150_0250#0,"""２．まさか、最初からこれを……？"""
st_037150_0260#0,"""……貴様が、気付かせてくれた。"""
st_037150_0270#0,"""ただ一人を救いたいという強い意志。<br>それを成し遂げるために<br>やるべきことを！"""
st_037150_0280#0,"""私は、彼女が救えればそれで十分！<br>……それ以外は、何もいらない！"""
st_037150_0290#0,"""起きろ、クラリッサ！<br>否、シオンよ！"""
st_037150_0300#0,"""私たちの巡ってきた<br>悠久の輪廻を、ここで終わらせる。<br>そのために……力を貸してくれ。"""
st_037150_0310#0,"""……もちろんだ。<br><%me>。"""
st_037150_0440#0,"""……そう、それでいいんだよ。<br><%me>。"""
st_037150_0450#0,"""……<%me>。<br>結局、私の出した答えは<br>それだったのだな。"""
st_037150_0460#0,"""……これも、一つの答え。<br>だが、答えは一つではない。"""
st_037150_0470#0,"""可能性は、すでに紡がれている。<br>貴方の未来に、答えはある。"""
skit01#0,"""Is This Reason"""
skit02#0,"""7章 あなたがうまれたそのりゆう"""
