st_013220_0001#0,"""A.P.238/4/9/11:30"""
st_013220_0010#0,"""......這裡是<br>可以中間休息的點呢。"""
st_013220_0020#0,"""......一段時間不見你<br>卻變得這麼讓人信賴，<br>害我嚇了一跳。"""
st_013220_0030#0,"""......不久之前<br>還是不太可靠的感覺，<br>現在則像是久經戰陣的ARKS。"""
st_013220_0040#0,"""......才這麼短的時間，<br>真的很了不起。<br>簡直是不可置信。"""
st_013220_0050#0,"""......像你這樣好身手的人<br>要是能多出現幾個，<br>那就好了。"""
st_013220_0070#0,"""哈－－哈哈哈！<br>各位參賽者，辛苦咯！<br>大家玩得夠開心吧！"""
st_013220_0080#0,"""喂，修伊......修伊！<br>這個我也要參加啦！<br>我不能參加喔！"""
st_013220_0090#0,"""你可是大會執行端耶......<br>咳咳......我們回到正題<br>報告一下中途經過！"""
st_013220_0100#0,"""......目前成績最佳者是<br>獵人歐薩與<br>遊俠強恩的搭檔！"""
st_013220_0110#0,"""那是誰？"""
st_013220_0120#0,"""法師瑪露與搭檔的<br><%me>也是<br>非常的努力！"""
st_013220_0130#0,"""啊，我好像<br>聽過這個名字......<br>又好像沒印象耶......"""
st_013220_0140#0,"""話說回來，各位的成績非常接近！<br>形成激烈的拉鋸戰！<br>暫居首位的隨時可能會被拉下馬！"""
st_013220_0150#0,"""我說修伊啊。<br>照著劇本唸......<br>幹嘛哩？　這樣有趣麼？"""
st_013220_0160#0,"""好，接下來的後半場戰鬥<br>期待各位繼續創造佳績！<br>以上！"""
st_013220_0170#0,"""......喏，克拉莉絲克蕾絲。<br>這是各參賽者的資料，<br>日後會有用的，有空先看看吧？"""
st_013220_0180#0,"""......居然會輸給那一位。<br><%me>。<br>後半要多努力點了。"""
