st_045100_0001#0,"""A.P.241/4/17/15:50"""
st_045100_0040#0,"""八坂……火継？"""
st_045100_0050#0,"""姐……姐……"""
st_045100_0060#0,"""……阿有。"""
st_045100_0070#0,"""太好了，姐姐……<br>你醒過來了……太好了…………"""
st_045100_0080#0,"""……哼，還是有點沒適應呢。<br>也罷，過不了多久，我就能行動自如了。"""
st_045100_0090#0,"""……阿有在哪裡？"""
st_045100_0100#0,"""你不是也看到了嘛，八坂火継？<br>那位融合體被我所吸收了。"""
st_045100_0110#0,"""你能醒過來是很了不起。而從月球逃脫後<br>又藉由PSO2來到了此處，也可以說是頗為聰慧吧。<br>然而……你卻還是遲了一步。"""
st_045100_0120#0,"""意思是說……阿有他在聖母的……<br>你的身體裡？"""
st_045100_0130#0,"""……？<br>這又怎麼了？"""
st_045100_0140#0,"""這樣啊……"""
st_045100_0150#0,"""你笑得真叫人不快，八坂火継。<br>……你這張笑臉，我無法理解。"""
st_045100_0160#0,"""……女孩子的情緒可多著呢。<br>窩囊、悔恨，還有憤怒……<br>這情緒實在是太過複雜，我也只好露出張笑臉來了。"""
st_045100_0170#0,"""……现在你就暫且睡去吧。<br>等你下一次醒來之時<br>我會把一切都給了結掉。"""
st_045100_0180#0,"""不過啊……我總算是明白了。<br>我總算明白，自己應該做些什麼了。"""
st_045100_0190#0,"""……什麼？"""
st_045100_0200#0,"""說真的，之前我可笨了。<br>又蠢，性格又衝，做事還不過腦子……<br>窩囊得都想讓我哭出來了。"""
st_045100_0210#0,"""但現在，我已經學會了。<br>……我不會再這樣了。<br>我是絕對，不會再忘記這些了。"""
st_045100_0220#0,"""……我不願承受恐懼，也不願忍受痛楚。<br>但比起這些，我更不願的，是只剩我孤身一人！"""
st_045100_0230#0,"""我不願再失去任何人了！<br>我不會再讓任何人，離開我的身邊了！<br>他們都是屬於我的東西！"""
st_045100_0240#0,"""沒錯，就是這樣，這不是理所當然的嘛！<br>……因為我的歸屬之處<br>就在我所在的「這裡」啊！"""
st_045100_0250#0,"""所以……<br>我不會再欺騙自己了！"""
st_045100_0260#0,"""你這武裝……這裝扮……是怎麼回事……！<br>我的身體裡，可沒有過這樣的記錄！"""
st_045100_0270#0,"""那是……神代三劍之一，<br>「天叢雲」……？"""
st_045100_0280#0,"""……我會拯救一切。"""
st_045100_0290#0,"""就算說我是貪得無厭也罷<br>這就是我真正想做的事……"""
st_045100_0300#0,"""這就是，我被這孩子選中的理由啊。"""
st_045100_0310#0,"""……聖母，你聽好了！<br>我的目的只有一個！<br>那就是將你擊敗，搶回阿有！"""
st_045100_0320#0,"""這就是……我的選擇！"""
st_045100_0330#0,"""切……！鷲宮冰莉！"""
st_045100_0340#0,"""……呃！怎麼紋絲不動……！<br>跟之前的火継完全不一樣！"""
st_045100_0350#0,"""難道她曾經漂浮不定的意志<br>現在已經完全凝聚起來了嗎……！"""
st_045100_0360#0,"""……呃。<br><%me>、瑪托依小姐<br>還有火継小姐他們，都在拼盡全力奮鬥著呢。"""
st_045100_0370#0,"""看來我這個當管理者的<br>不稍微拼一拼也是不行了啊！"""
st_045100_0380#0,"""還請別小瞧了我這<br>管理ARKS戰艦的高級機器人<br>雪拉型號的能力哦！"""
st_045100_0390#0,"""你重新奪回了戰艦的管制權<br>還把權限移到了個人的管轄之下？<br>……真有你的啊，姪孫！"""
st_045100_0400#0,"""畢竟，我可不能讓你看扁了我<br>就把我當成是個慌慌張張的小孩子嘛。"""
st_045100_0410#0,"""不過，光是奪回管制就已經是極限了。<br>要處理這管制，總歸還是……有點吃力呢……<br>我做不了……更多的支援了……"""
st_045100_0420#0,"""我原是計劃，有機會就毀掉這裡的<br>但看來再拖下去，只會對我們不利。<br>……該退兵了。"""
st_045100_0430#0,"""我們撤退吧。<br>奧菲艾爾，展開隔離空間。"""
st_045100_0440#0,"""但是聖母！火継她……！"""
st_045100_0450#0,"""……先忍一下。<br>將來肯定還會有機會帶她回去的。"""
st_045100_0460#0,"""……唔！<br>火継，你要等著我哦……！<br>我一定是會來接你的……！"""
st_045100_0470#0,"""……冰莉。"""
st_045100_0480#0,"""雪拉，你還好嗎！"""
st_045100_0490#0,"""……我記得……你是火継來著？"""
st_045100_0500#0,"""瑪托依小姐……<br><%me>……"""
st_045100_0510#0,"""對不起，我對不起你們……<br>我沒能保護好阿有弟弟……"""
st_045100_0520#0,"""……你挺不容易的吧"""
st_045100_0530#0,"""……你回來啦"""
st_045100_0540#0,"""……恩，是挺不容易的。<br>不過，那些事情也都已經過去了。<br>我現在已經無所謂啦。"""
st_045100_0550#0,"""……恩，我回來了。<br>不過現在還不是高興的時候。"""
st_045100_0560#0,"""……抱歉，<%me>。<br>都是因為我磨磨蹭蹭的，才讓阿有被他們給搶走了。"""
st_045100_0570#0,"""不過，我已經下定決心了。<br>我一定會把他給搶回來。<br>不光是他一個人，我會把一切都給搶回來！"""
st_045100_0580#0,"""就算你說我任性也好……<br>我也照樣會這麼做。<br>因為這是我自己決定好的事情。"""
st_045100_0590#0,"""去救弟弟，是我這姐姐的責任。<br>……你可要等著我啊，阿有。"""
skit01#0,"""Because I have decided so"""
skit02#0,"""覺悟"""
