st_044060_0001#0,"""A.D.2028/4/10/13:30"""
st_044060_0010#0,"""呵呵，真是不錯。<br>我都有多久沒和<br>如此強勁的對手交過手了？"""
st_044060_0020#0,"""等、等等！<br>能和<%me>打得有來有回<br>那個人到底是怎麼回事啊！"""
st_044060_0030#0,"""而且就偵測到的反應來看<br>她甚至沒有使用以太……<br>那可是純粹在肉搏啊！她真的是地球人嗎！？"""
st_044060_0040#0,"""至少，我是真不想承認<br>這麼個怪物，竟然和我同屬於地球人……"""
st_044060_0050#0,"""同……上……！"""
st_044060_0060#0,"""欸喲，這話說得可就有點過分了。<br>我明明只是個普通的人類啊？"""
st_044060_0070#0,"""雖然大家都對這事有所誤會<br>但其實，人類也是可以做到這個程度的。"""
st_044060_0080#0,"""我倒是覺得，最可怕的<br>是那些對無法理解的事情<br>直接蓋棺定論、予以否定的人。"""
st_044060_0090#0,"""無論是地球先導，還是聖母<br>都為了不被一般人所發現，而展開了結界<br>在私底下搞些小打小鬧的小動作……"""
st_044060_0100#0,"""真是太無趣了。"""
st_044060_0110#0,"""各位都應該對自己的力量<br>抱有更強的自信才是。"""
st_044060_0120#0,"""如果我不去展示，那又該由誰來展示<br>人類能做得到這些事情呢？"""
st_044060_0130#0,"""呵呵，反應挺快的哦。"""
st_044060_0140#0,"""什麼！她空手就……！？"""
st_044060_0150#0,"""好……看招！"""
st_044060_0160#0,"""哇哇……哇哇哇哇哇－－！？"""
st_044060_0170#0,"""反應挺快，品味也不錯。<br>可意志還差了點。<br>你的那把劍，就沒想要殺掉我。"""
st_044060_0180#0,"""不如這樣吧。<br>我就讓你一次，讓你隨心所欲地來砍我。<br>這下你總該做好覺悟了吧？"""
st_044060_0190#0,"""哈……？<br>……別、別小看我！"""
st_044060_0200#0,"""那……那我可就真砍了啊！"""
st_044060_0210#0,"""請吧。沒必要客氣。<br>畢竟，要是砍得正中要害<br>沒準也是可以把我直接殺死的。"""
st_044060_0220#0,"""殺死…………？<br>我……要殺人……？"""
st_044060_0230#0,"""……哈啊、哈啊……哈啊……！"""
st_044060_0240#0,"""火継退下！"""
st_044060_0250#0,"""欸喲，這可就保護過頭了呀。<br>我難得還想增強一下你們那邊的戰力呢……"""
st_044060_0260#0,"""……稍微有點沒興致了。<br>反正聖母她也沒拜託我<br>不如這次，就先到此為止吧。"""
st_044060_0270#0,"""不過，今天的這場仗，我還是打得很盡興。<br>特別是<%me>？<br>你真是個優秀的對手。"""
st_044060_0280#0,"""感覺只要是你當對手，我隨時都能打得很開心呢。<br>希望不久之後，我能有機會與你單挑一把。"""
st_044060_0290#0,"""那就這樣吧各位，我們後會有期。<br>在被我殺死前，還請各位不要死掉哦。"""
st_044060_0300#0,"""她是逃了……不對<br>是撤退了麼？"""
st_044060_0310#0,"""她的反應，在一瞬間就消失在了索敵範圍之外。<br>她這是何等驚人的跳躍力啊……"""
st_044060_0320#0,"""……我們這些交過手的人反倒才想問呢。<br>你說是不是？"""
st_044060_0330#0,"""不過，既然我們遭到了埋伏<br>是不是意味著，這場會談也已經暴露了？"""
st_044060_0340#0,"""……不好說啊。<br>畢竟似乎就連聖母星團<br>都沒能掌控住那位魔人。"""
st_044060_0350#0,"""不管怎麼說，我們還是抓緊的好。<br>我們走吧，往這邊。"""
st_044060_0360#0,"""…………"""
st_044060_0370#0,"""可意志還差了點。<br>你的那把劍，就沒想要殺掉我。"""
st_044060_0380#0,"""…………！"""
skit01#0,"""TEST"""
skit02#0,"""仮"""
