st_062050_0001#0,"""A.P.242/2/26/14:00"""
st_062050_0010#0,"""這裏是……安杜斯奇亞的最深處……？"""
st_062050_0020#0,"""〔啊〕<br>〔不可侵領域〕〔磁獄龍墓〕<br>〔我〕〔也是第一次進入〕"""
st_062050_0030#0,"""但是、這樣子……<br>看起來像是壊世区域。"""
st_062050_0040#0,"""〔卡密茲大人〕〔說〕<br>〔是的〕"""
st_062050_0050#0,"""〔【深遠之暗】〕〔因活性〕<br>〔変質的領域〕〔與此相同〕"""
st_062050_0060#0,"""……這也是那時<br>我和艾卡醬<br>是因為太勉強了嗎？"""
st_062050_0070#0,"""不、好像和那個也不一樣。<br>這裏原本是這樣的。<br>……怎麼樣，雷拉。"""
st_062050_0080#0,"""〔庫娜〕〔正如所說〕<br>〔通向磁獄龍卡西納〕〔道路〕<br>〔從原來〕〔就處於這種狀態〕"""
st_062050_0090#0,"""〔ARKS說的〕〔壊世区域〕<br>〔出現的時候〕〔卡西納的覚醒〕<br>〔懷疑〕〔聽到了〕"""
st_062050_0100#0,"""〔這是〕〔卡西納所期望的〕<br>〔龍的形狀〕〔安杜斯奇亞的形狀〕<br>〔大概是吧〕"""
st_062050_0110#0,"""〔留在這裡〕〔龍們〕<br>〔在卡西納的影響下〕〔狂乱了〕<br>〔不分敵我〕〔襲擊過來〕"""
st_062050_0120#0,"""〔囙此〕〔誰也不進去〕〔不靠近〕<br>〔卡西納独自〕〔沉睡〕"""
st_062050_0130#0,"""在這裡面、卡西納……<br>夏歐復原的鑰匙……"""
st_062050_0140#0,"""沒關係"""
st_062050_0150#0,"""不要着急"""
st_062050_0160#0,"""希望夏歐回來<br>大家都是一樣的心情。"""
st_062050_0170#0,"""但是、正因爲如此不要着急、莎拉。<br>沒關係的。"""
st_062050_0180#0,"""<%me>……瑪托依……"""
st_062050_0190#0,"""〔是的〕〔不用擔心〕〔ARKS的巫女〕<br>〔因爲我〕〔在這裡〕"""
