st_045010_0001#0,"""A.P.241/4/17/11:00"""
st_045010_0010#0,"""……不行。<br>追蹤不到火継小姐的反應。"""
st_045010_0020#0,"""好吧。<br>谢谢你特地帮我做这些，雪拉小姐。"""
st_045010_0030#0,"""……抱歉，炎雅"""
st_045010_0040#0,"""火継她應該沒事"""
st_045010_0050#0,"""又不是<%me>你的責任。<br>要怪都要怪我那笨妹妹一個人亂跑。<br>硬要說，這都是她自作自受。"""
st_045010_0060#0,"""我那笨妹妹可真是的。<br>亂跑就算了，還留下個爛攤子……！"""
st_045010_0070#0,"""對不起。<br>姐姐她是代替我……"""
st_045010_0080#0,"""你一点也沒錯，阿有。<br>要是沒有你，那傢伙早就死了。<br>我謝你都還謝不夠呢。"""
st_045010_0090#0,"""……說來也是呢。<br>當時，火継小姐她的生命活動<br>的確是已經完全停止了。"""
st_045010_0100#0,"""雖然直到她被阿有的力量所治療<br>生命體徵恢復正常為止，我都有偵測到……<br>……但那之後的信號，卻是怎麼也獲取不到了。"""
st_045010_0110#0,"""姐姐她不會有事吧……？"""
st_045010_0120#0,"""他們的目標是阿有。<br>所以是不會白白浪費火継這枚棋子的。<br>我估計，他們應該是想利用她，來把阿有搞到手。"""
st_045010_0130#0,"""……就比如呢，用人質交換之類的方法。"""
st_045010_0140#0,"""……只要是能救姐姐<br>我隨時都可以去交換！"""
st_045010_0150#0,"""別說傻話了。<br>你可是火継的救命恩人，而且也是我的老弟啊。<br>我怎麼可能輕而易舉就把你交出去啊？"""
st_045010_0160#0,"""看來不管怎麼說，都要靜候<br>聖母星團那邊的下一步動作了。"""
st_045010_0170#0,"""唔唔唔，好急好不爽……<br>好想現在就把火継小姐給奪回來呀……"""
st_045010_0180#0,"""……當然了，我也沒有半點<br>要袖手旁觀乾等著的意思。<br>你說是不是啊，亞當？"""
st_045010_0190#0,"""……我已經掌握到聖母星團大本營的位置了。"""
st_045010_0200#0,"""它自亙古以來便存在於世<br>相傳，它會把人引入癲狂之境，為人們所避諱。<br>然而那地方，卻又近在人們的身旁。"""
st_045010_0210#0,"""而那裡……就是月球。"""
st_045010_0220#0,"""靠著我們的技術力，原本是沒有方法能去到那裡的。<br>……不過，若是能藉助ARKS的力量<br>那就又是另外一回事了。"""
st_045010_0230#0,"""據我估計，火継小姐恐怕也在那裡……<br>但那畢竟是敵人的大本營。"""
st_045010_0240#0,"""……炎雅，我說這話可能不太中聽<br>但若是要去那裡，可就跟送死沒什麼兩樣了。"""
st_045010_0250#0,"""……你說的我懂。<br>我也沒想把任何人捲進來。<br>要去救她的，就我一個人。"""
st_045010_0260#0,"""從大局來看<br>放棄我那笨妹妹是個正確的選擇。<br>而放棄阿有呢，也更是不可能。"""
st_045010_0270#0,"""正因如此，我才要一個人去救她。<br>到他們的大本營去，把火継給搶回來。"""
st_045010_0280#0,"""哥哥……"""
st_045010_0290#0,"""就別那麼一臉擔心了，阿有。<br>放心，我肯定會把火継救出來的。"""
st_045010_0300#0,"""……幹嘛啊，<%me>？<br>你要是想教訓我自作主張，現在還來得及哦？"""
st_045010_0310#0,"""要去救她的，是兩個人"""
st_045010_0320#0,"""不是說需要ARKS的力量嘛？"""
st_045010_0330#0,"""<%me>……<br>雖然我你這麼說很高興，但這畢竟是我的自作主張。<br>可不能把你也摻和起來。"""
st_045010_0340#0,"""……什麼意思啊？"""
st_045010_0350#0,"""既然如此，那我們ARKS這邊<br>就把「與<%me>同行」<br>作為協助條件吧。"""
st_045010_0360#0,"""……這哥哥和妹妹<br>還真是一個模子裡刻出來的呢。"""
st_045010_0370#0,"""事到如今，您就別這麼見外了。<br>我們也同樣很擔心火継小姐呀。"""
st_045010_0380#0,"""嘿，看來我那笨蛋老妹……<br>還真是受了旁人不少關照啊，真是都讓人羨慕了。"""
st_045010_0390#0,"""……<%me>。<br>你既然要跟我一起來<br>那可就拜託你全力以赴哦？"""
st_045010_0400#0,"""……我也要去！<br>我也要去幫忙救姐姐！"""
st_045010_0410#0,"""一旦突入進敵人的大本營<br>我就沒自信能把你也保護好了。<br>所以呢，阿有你就在這兒等著。"""
st_045010_0420#0,"""我一定會救她出來，把她帶回這兒來的。"""
st_045010_0430#0,"""你可別攔我啊，亞當。"""
st_045010_0440#0,"""……我不管說什麼都沒用吧，炎雅？"""
st_045010_0450#0,"""是啊，不好意思了。<br>你直接把我給除名了也無妨。"""
st_045010_0460#0,"""……不過，我卻也覺得你這麼做<br>對自古以來，一直都保護著人類的地球先導而言<br>是再正確不過的行為了。"""
st_045010_0470#0,"""我會把聖母星團大本營的預測地點發給你們。<br><%me>、雪拉小姐。<br>炎雅他就拜託你們了。"""
st_045010_0480#0,"""你可要等著我啊，火継。"""
