st_054058_0001#0,"""A.P.241/10/15/10:00"""
st_054058_0010#0,"""……原來如此。<br>看來對那個世界的調查還需要一點兒時間。"""
st_054058_0020#0,"""在盧瑟之後甚至哥德哈特也出現了……<br>都什麼是什麼啊。"""
st_054058_0030#0,"""剛重整了混亂的國家<br>又馬上去別的國家戰鬥。<br>忙死了。"""
st_054058_0040#0,"""人類的歷史就是戰鬥的歷史。<br>ARKS的歷史也是一直和黑暗種在進行戰鬥呢。"""
st_054058_0050#0,"""雖說現在比較和平<br>戰鬥也在持續着……<br>不管是哪裏的世界都是這樣的吧？"""
st_054058_0060#0,"""哪裏都差不多的<br>正是如此，在歐米茄也是一樣的情況。"""
st_054058_0070#0,"""夏歐，這邊世界的狀況怎麼樣了？"""
st_054058_0080#0,"""黑洞依然在持續擴大中。<br>已經開始吞噬周圍的銀河了。"""
st_054058_0090#0,"""真是不尋常的擴大速度啊。<br>完全是樂觀不起來的狀況了。"""
st_054058_0100#0,"""在市街地有黑暗種的反應！<br>明明都沒有什麼預兆，怎麼突然就出現了……！"""
st_054058_0110#0,"""……對ARKS各員下達出擊命令。<br>出現了十分突然的情況，討伐時請十分小心！"""
st_054058_0120#0,"""<%me>！<br>我們也快去吧！"""
skit01#0,"""The Influence"""
skit02#0,"""那邊的世界和這邊的世界"""
