st_042010_0001#0,"""A.P.241/3/23/8:00"""
st_042010_0010#0,"""<%me>。<br>辛苦您了。您有沒有出現什麼後遺症？<br>……看起來並沒有呢，太好了。"""
st_042010_0020#0,"""那現在，我就來再一次跟您共享一下<br>關於前些日子您被傳送去的那顆星球，現階段已知的情報吧。"""
st_042010_0030#0,"""那裡和神諭所在的這個地方<br>處於不同維度的宇宙。是亞空間的另一邊。"""
st_042010_0040#0,"""它並不是存在於這個宇宙之中的某個星球。<br>而恐怕與我們所在的宇宙，所屬於不同的維度。<br>簡單來說，也就是異世界。"""
st_042010_0050#0,"""按理說，本來是不應該能這麼簡單地<br>在兩地間往返才對的……<br>……不過詳情目前還在調查中。"""
st_042010_0060#0,"""總之，那裡就是其他維度宇宙中的一顆星球。<br>一個存在智慧生命的地方啦。"""
st_042010_0070#0,"""那個星球的名字……<br>好像叫作『地球』。"""
st_042010_0080#0,"""話說回來，<%me>。<br>您還記得您去地球的時候，<br>有和火継正常地對過話嗎？"""
st_042010_0090#0,"""似乎情報部他們，之前就已經收集好<br>地球的語言數據了。"""
st_042010_0100#0,"""而且還不止如此，就在我剛報告完這次的事情<br>之後沒過多久，情報部那邊立刻就登錄了<br>超多關於那顆星球的情報。"""
st_042010_0110#0,"""我想他們那邊，應該是在之前<br>就獨自推進了收集情報的工作吧……<br>但就如烏魯克總司令所說，總覺得很可疑呢。"""
st_042010_0120#0,"""然而，地球的坐標數據，還有傳送目的地的設置<br>卻似乎並不是特別精確。"""
st_042010_0130#0,"""雖說這部分的真實性有多少，倒也挺可疑的……<br>不過無論如何，都已經沒關係啦！"""
st_042010_0140#0,"""畢竟，多虧了這次<%me><br>您與火継小姐的聯繫<br>我們已經確立好與地球的連接了！"""
st_042010_0150#0,"""雖然，對於為什麼你們會存在聯繫，<br>以及為什麼能飛躍到那邊的世界，<br>詳細情況仍存在不明之處……"""
st_042010_0160#0,"""但我觉得，這應該是光子回應了<br>火継小姐尋求幫助的心願<br>以及您想去幫助她的意願吧。"""
st_042010_0170#0,"""哎呀呀，不小心有點跑題了。<br>總而言之呢，今後就可以自由地前往地球了。<br>不過目前還處於調查階段，所以還是要保持隱秘活動才行。"""
st_042010_0180#0,"""但我們會通過光子，進行認知偽裝，以及空間隔離<br>所以照理說，我們應該是可以瞞過<br>無法使用光子的地球人，進行活動的才對…………大概。"""
st_042010_0190#0,"""……畢竟就連這項技術也是情報部的產物<br>所以是會有那麼一點點不安啦。"""
st_042010_0200#0,"""雖然都說這是透刃瑪依先天能力的泛用化<br>可說實話，這技術的出處其實也很可疑。"""
st_042010_0210#0,"""真是到處都盡是些奇怪的事情啊。<br>看來我們也得更加努力地<br>去推進調查才行了！"""
st_042010_0220#0,"""啊！對了，我想起來了！<br>還有一件重要的情報！"""
st_042010_0230#0,"""在納貝流士出現的那個<br>像是黑暗法爾斯的反應……<br>自從那之後，就沒有在任何地方偵測到過了。"""
st_042010_0240#0,"""雖然我也是會繼續追查下去的<br>可總感覺希望渺茫。唉，真是丟臉。"""
st_042010_0250#0,"""不過！雖然這也算不上是個天大的好消息啦<br>但是其實我已經捕捉到<%me>您與火継小姐<br>兩個人的聯繫，也就是連接了！"""
st_042010_0260#0,"""“兩個人的聯繫”是什麼意思？"""
st_042010_0270#0,"""什麼叫“連接”？"""
st_042010_0280#0,"""就是那個呀，您當時不是試圖救助<br>被黑暗吞噬的火継小姐<br>撥開了黑暗，用手觸碰到了她嘛。"""
st_042010_0290#0,"""也不知是不是當時<%me><br>您的光子流入到了火継小姐的身體之中<br>所以現在，我已經可以捕捉到她的反應了。"""
st_042010_0300#0,"""正是因為有了這個反應<br>在之前的緊要關頭，您才得以傳送過去救了她呀。<br>俗話說得好，塞翁失馬焉知非福嘛。"""
st_042010_0310#0,"""同時呢，儘管只是一些斷片，但現在我可以收集到那邊的情報了<br>所以也就能更方便地調查地球的現狀<br>正可謂是一石二鳥！"""
st_042010_0320#0,"""只要是憑藉著ARKS的技術，同樣也可以很輕鬆地<br>靠這些斷片情報，把她的日常生活再現為影像！<br>哼哼哼……您想看些什麼樣的場景呀？"""
st_042010_0330#0,"""那不就成偷窺了嗎？"""
st_042010_0340#0,"""那就快來讓我康康……"""
st_042010_0350#0,"""不不不！我向夏歐發誓，這是在收集情報。<br>畢竟這是收集情報的一環嘛，所以不會有問題哦。"""
st_042010_0360#0,"""而且，看到這些影像的<br>也就只有我和<%me>您兩個人嘛<br>只要我們默不作聲，就不會有問題的啦，不會有問題的。"""
st_042010_0370#0,"""不過嘛，這都是些斷片情報<br>所以我想，應該就連夏歐都沒法知道<br>是會有哪些瞬間被再現為影像的。"""
st_042010_0380#0,"""總歸是沒辦法做到無孔不入的呀。<br>唔－－，好可惜！"""
st_042010_0390#0,"""就算撇開玩笑話不提，收集情報也是很重要的。<br>特別那邊還存在著智慧生命<br>而且對我們而言，那還是個尚未知曉的行星呢。"""
st_042010_0400#0,"""雖然可能就像是在偷窺別人隱私似的，<br>您也許會有點良心不安<br>但總之，就讓我們盡可能地多看一些吧。"""
LineWindow#0,"""次日"""
LineWindow2#0,"""開放了ARKS任務『幻創種撃退任務：東京』。"""
skit01#0,"""-Guardian's awaking-"""
skit02#0,"""甦醒之時"""
