st_044010_0001#0,"""A.P.241/4/8/12:00"""
st_044010_0010#0,"""這ARKS戰艦還真是個好地方啊。<br>果然這科技比我們那兒強太多了。"""
st_044010_0020#0,"""你們同是人類，卻能做到這種程度<br>是不是意味著地球的技術<br>也會逐步發展到這個程度啊？"""
st_044010_0030#0,"""哼哼，這可不好說呢。<br>光子族和ARKS的發展<br>都離不開錫安的存在。"""
st_044010_0040#0,"""要是地球人到了外宇宙<br>遇到了像是錫安一樣的存在<br>那倒說不定還有可能。"""
st_044010_0050#0,"""要不要我一會跟你詳細講講？"""
st_044010_0060#0,"""要是能請你這樣的美女<br>面對面單獨給我授課，那我隨時奉陪。"""
st_044010_0070#0,"""……哥！"""
st_044010_0080#0,"""好啦好啦，我知道啦。<br>真是的，怎麼還是那麼嚴肅。"""
st_044010_0090#0,"""行吧，雖然咱們都一起並肩作戰過了<br>不過，就讓我再自我介紹一下吧。"""
st_044010_0100#0,"""我是所屬於聖母星團的對抗組織<br>「地球先導」極東支部的八坂炎雅<br>同時……"""
st_044010_0110#0,"""也是這個嚴肅得要死的笨蛋的哥哥。<br>今後也請多關照了。"""
st_044010_0120#0,"""姐姐的，哥哥？"""
st_044010_0130#0,"""恩，說得沒錯。"""
st_044010_0140#0,"""那就是說，你也是我的哥哥？"""
st_044010_0150#0,"""是啊，你按你喜歡的叫就好。"""
st_044010_0160#0,"""哥哥！"""
st_044010_0170#0,"""老弟！"""
st_044010_0180#0,"""哼……"""
st_044010_0190#0,"""怎麼了火継，你這是吃醋了？"""
st_044010_0200#0,"""我、我才沒吃醋呢！<br>不說這個了，哥你先說明一下！"""
st_044010_0210#0,"""說明？怎麼說明啊……<br>我們是聖母的敵人，ARKS的同伴。<br>還需要作其他的說明麼？"""
st_044010_0220#0,"""你、你這麼說我完全沒懂好吧！<br>好歹說一下，為什麼是聖母的敵人之類的啊！<br>再說這地球先導又是個什麼組織！"""
st_044010_0230#0,"""……聖母星團一手管理<br>與掌控著以太設施。"""
st_044010_0240#0,"""也就是說，他們統治了<br>現在這信息化社會的根基－－網絡。<br>任何國家都沒辦法插手。"""
st_044010_0250#0,"""要是他們打算毀滅地球，簡直是輕而易舉。<br>只需要操控一下各國的核導彈就行了。<br>就這麼簡單，世界就能輕鬆完蛋。"""
st_044010_0260#0,"""而地球先導，就是看不下去<br>聖母星團如此一手遮天、統治世界的組織。"""
st_044010_0270#0,"""於是，我們便刺探起了聖母星團的動向<br>並為了取得對抗手段<br>而在一開始就與ARKS取得了聯絡。"""
st_044010_0280#0,"""……不過，倒也是由於這原因吧<br>我們被聖母星團那些傢伙給盯上了。"""
st_044010_0290#0,"""也就是說，哥你的房間被炸飛<br>是因為你暴露了地球先導成員的身份？<br>……什麼嘛，這不是活該嘛？"""
st_044010_0300#0,"""笨蛋，就是因為你背叛了聖母<br>連我的履歷都被扒了出來，所以才會露餡的。<br>歸根結底就是因為你。"""
st_044010_0310#0,"""唔唔……！"""
st_044010_0320#0,"""不過，我本來也沒想隱瞞<br>也多虧了這個，才把那傢伙給引了出來<br>所以也可以說，結果還不錯吧。"""
st_044010_0330#0,"""既然聖母星團那群傢伙<br>都這麼大搖大擺地跑出來了<br>那地球先導自然也是會有所行動的。"""
st_044010_0340#0,"""我們是真心想與ARKS建立共同戰線。"""
st_044010_0350#0,"""恐怕之後，我們也會開一場<br>與ARKS的會談之類的。"""
st_044010_0360#0,"""而我呢，就是被選為負責聯絡的那個。<br>總之，最近就讓我在這兒<br>稍微待一段時間吧。"""
st_044010_0370#0,"""呃……！"""
st_044010_0380#0,"""咋了火継？看你挺開心的嘛。"""
st_044010_0390#0,"""就這你還能看成開心<br>你什麼眼神啊？"""
st_044010_0400#0,"""用不著客氣，我不是你唯一的親骨肉嘛？<br>乖，乖，要不要哥哥我<br>溫柔地抱一抱你啊？"""
st_044010_0410#0,"""……笨蛋！<br>我去稍微散個步！<br>咱們走，阿有！"""
st_044010_0420#0,"""啊，等等呀！姐姐！"""
st_044010_0430#0,"""嘖，真是個開不起玩笑的傢伙。<br>……算了，也正好。"""
st_044010_0440#0,"""……允許我再次跟你說一聲謝謝。<br>謝謝你救了火継。<br>我這當哥哥的，真的是發自內心地感謝你。"""
st_044010_0450#0,"""畢竟，她雖然是個又冒失又無藥可救的笨蛋<br>……可照樣也是我的妹妹啊。"""
st_044010_0460#0,"""……你們是我妹妹的恩人。<br>我非常感激你們。"""
