st_041030_0001#0,"""A.P.241/3/22/15:30"""
st_041030_0010#0,"""……雖然一開始他有點手忙腳亂的<br>可也沒什麼特別奇怪的地方，<br>看起來就像是個平平無奇的ARKS呢。"""
st_041030_0020#0,"""倒不如說甚至有點游刃有餘的樣子<br>都覺得有點浪費了他的實力呢。"""
st_041030_0030#0,"""<%me>，您覺得怎麼樣？<br>和他一起行動有什麼感覺麼？"""
st_041030_0040#0,"""沒什麼特別奇怪的"""
st_041030_0050#0,"""總覺得有點不自然"""
st_041030_0060#0,"""既然身在現場的<%me><br>都這麼認為<br>那我想肯定就是如此吧。"""
st_041030_0070#0,"""肯定是因為他太緊張了<br>所以才會一直對我們這邊很在意吧。"""
st_041030_0080#0,"""……確實啊，總覺得他<br>哪裡透著那麼一點奇奇怪怪的<br>或者說是不自然的感覺呢。"""
st_041030_0090#0,"""戰鬥的時候暫且不提<br>但怎麼說呢，我確實也能感覺到他好像<br>一直都非常在意我們這邊呢。"""
st_041030_0100#0,"""不過，畢竟調查也快結束了<br>我們就等監視到調查完之後<br>再商討總結一下想法吧。"""
st_041030_0110#0,"""嗚嗚……他們好像在看著這邊<br>還在偷偷摸摸地說話……！<br>明明我應該沒做什麼奇怪的舉動啊……！"""
st_041030_0120#0,"""……哈！難道我搞反了！？<br>他們難不成是覺得，我明明還要更有實力<br>卻一直在放水，所以違和感爆表嗎！？"""
st_041030_0130#0,"""嗚－－，這完全就適得其反了嘛……！<br>不過既然現在知道了這一點，那就來挽回一下！<br>接下來就展示一下我的實力可不止如此……欸，嗯？"""
st_041030_0140#0,"""……這傢伙誰啊？"""
st_041030_0150#0,"""嗚啊！？<br>這、這傢伙搞什麼啊！"""
st_041030_0160#0,"""呃！？ <%me>！<br>那邊那個強大的反應……是黑暗種？<br>不對，比它還要更強……！"""
st_041030_0170#0,"""迄今為止，從未出現過<br>如此強力的黑暗種反應。"""
st_041030_0180#0,"""難不成這傢伙<br>是感知到了<%me>的回歸才現身的…………！？"""
st_041030_0190#0,"""不可以<%me>！<br>請快撤退！"""
st_041030_0200#0,"""它的目標是您！"""
st_041030_0210#0,"""……雖然沒太搞懂<br>但現在就該是我秀一把的時候了吧！"""
st_041030_0220#0,"""看我這一招，了結掉你－－－！"""
st_041030_0230#0,"""看來也不過如此嘛！"""
st_041030_0240#0,"""我說，你們看到了沒？是不是還算有一手呀？<br>不過畢竟人家也算是ARKS嘛<br>只需要稍微認真一點，區區這種程度根本不算……"""
st_041030_0250#0,"""火継，不可以掉以輕心！<br>反應還沒有消失！"""
st_041030_0260#0,"""欸，可是敵人都已經消失掉了……"""
st_041030_0270#0,"""手、手……<br>身、身體……動不了……？！"""
st_041030_0280#0,"""這什麼，這什麼呀……！<br>我的身體怎麼回事……！<br>……快來人救救我！"""
st_041030_0290#0,"""……<%me>！？"""
st_041030_0292#0,"""沒事，我一定會幫你的"""
st_041030_0294#0,"""冷靜，我絕對會救你的"""
st_041030_0300#0,"""恩、恩。"""
st_041030_0310#0,"""這是在中和黑暗種的……<br>不對，是在中和……<br>黑暗法爾斯的力量？"""
st_041030_0320#0,"""……啊，我懂了。<br>這就是夏歐之前有提過的<br><%me>的力量。"""
st_041030_0330#0,"""手……能動了！<br>這樣就能下線了！"""
st_041030_0340#0,"""<%me>！<br>你沒事吧！"""
st_041030_0350#0,"""……黑暗種的反應消失了。<br>可是火継去哪了？"""
