name01#0,"""？？？"""
name02#0,"""？？？"""
ra_020010_0001#0,"""A.P.238/5/1"""
ra_020010_0010#0,"""......你可來啦。<br>關於目前這個時間軸上發生的<br>改變事件的情況......"""
ra_020010_0020#0,"""......根據我的分析<br>大概在這一帶吧。"""
ra_020010_0030#0,"""你聽見了麼？錫安。<br>我終於也能夠理解到這個程度了呢。"""
ra_020010_0040#0,"""看來似乎有許多動作呢。<br>魔人這種新種族<br>並不在我的預定之中哦。"""
ra_020010_0060#0,"""是因為有人介入歷史的緣故麼？<br>......做了有趣的事情呢。"""
ra_020010_0070#0,"""算了，我也不會因此<br>而大發雷霆的吧？<br>因為我不想讓你討厭我。"""
ra_020010_0080#0,"""......哈哈！雖然我連<br>你的長相都還沒見過呢。"""
ra_020010_0090#0,"""能夠成為理解你的人<br>我已經很感激了......<br>不過，你似乎並不這麼認為。"""
ra_020010_0100#0,"""那是因為我不想<br>破壞你的好心情。<br>我今天就此告辭囉。"""
ra_020010_0110#0,"""怎麼回事呢？<br>她願意聽我說了吧？"""
ra_020010_0113#0,"""我也必須對你表達感謝之意才行呢。<br>托你的福，我才能對她<br>有如此透徹的理解。"""
ra_020010_0116#0,"""至於她為何要做出那種事情<br>我還未理解到那個程度......<br>這件事暫且先擱著，等我們合而為一時再說吧。"""
ra_020010_0120#0,"""我的名字叫做盧瑟。<br>我就是被你們稱為研究室的<br>......那個虛空機關的總長。"""
ra_020010_0130#0,"""那麼，再會了。"""
ra_020010_0140#0,"""他看不見我的模樣。<br>連我的聲音也聽不見。<br>可是，他卻知道我是誰。"""
ra_020010_0150#0,"""正因為那個東西的存在<br>所以我才會把一切都託付給你。"""
ra_020010_0160#0,"""我跟他之間的因緣<br>這次非做個了結不可。"""
ra_020010_0170#0,"""......可是<br>他的想法之所以會扭曲至此<br>事實上也是因為我的存在造成的。"""
ra_020010_0180#0,"""我對最初的好奇舉動感到後悔。<br>還有，現在不得不仰賴你的協助<br>對於這點，我也......"""
ra_020010_0190#0,"""那就是盧瑟<br>......光子族之長。"""
ra_020010_0200#0,"""正確來說，現在能夠被稱為光子族的<br>大概只剩下他一個人而已了<br>是啊，要這麼說其實也沒錯。"""
ra_020010_0205#0,"""其他的全都是想成為光子族<br>的研究人員誇大其詞<br>自己宣稱的，不過如此罷了......"""
ra_020010_0210#0,"""【巨躯】の封印解除に、造龍の離反。<br>目論見のズレが目立って苛立ったか<br>とうとう姿を見せてきましたね。"""
ra_020010_0220#0,"""不過，第一個遭遇的對手<br>沒想到竟然會是他......<br>到底是什麼樣的因果關係呢？"""
ra_020010_0230#0,"""......那些事情根本無所謂。<br>我的目的只是要把那些將我和哈德烈<br>的命運搞成一團亂的傢伙給幹掉而已。"""
ra_020010_0240#0,"""庫娜。<br><%me><br>是關鍵。你明白我的意思吧？"""
ra_020010_0250#0,"""我要用我自己的方式去戰鬥。<br>我可沒打算要跟你混熟哦<br>六芒均衡......不，三英雄、卡斯拉。"""
ra_020010_0260#0,"""在那之前，我倒要請教你<br>你應該明白這是什麼意思吧？"""
ra_020010_0270#0,"""是的，我明白這是什麼意思，庫娜。<br>等到這一切都結束後，我這條命<br>要殺要剮、一切任憑處置。"""
ra_020010_0280#0,"""契約的內容就是如此。<br>因為你也擔負著相當程度的風險<br>我會遵守約定的。"""
ra_020010_0290#0,"""......看了就不爽<br>一副已經接受事實的表情。<br>你的目的到底是什麼？"""
ra_020010_0300#0,"""以目前來說，跟你是一樣的。"""
ra_020010_0310#0,"""......哼。"""
ra_020010_0320#0,"""服從的態度到此為止了。<br>盧瑟，我絕不饒你......"""
ra_020010_0330#0,"""？？？"""
al_010100_0010#0,"""ん？\u3000あれがルーサー？\u3000嘘でしょ？<br>ずいぶん趣味悪い格好してるけど<br>あれスーくんだよ。初代カスラ。"""
al_010100_0020#0,"""……いや、そういうことか。<br>乗っ取ったんだね、スーくんの身体を。<br>ルーサーならやっても不思議じゃない。"""
al_010100_0030#0,"""……イヤというほど知ってるよ<br>ルーサーのことは、さ。<br>わたしがこうなっちゃった原因だし。"""
al_010100_0040#0,"""四十年前の【巨躯】との戦争で<br>アークスは、そりゃあもうボロッボロに<br>なっちゃったんだよね。"""
al_010100_0050#0,"""みーんなやられちゃったから。<br>組織としての形が保てないぐらいに。"""
al_010100_0060#0,"""そこからアークスを立て直すには<br>ルーサーの技術が必要不可欠だった。<br>……それがどれだけ非人道的だとしても。"""
al_010100_0070#0,"""でも、ルーサーにアークスを好き勝手<br>いじられるのは、壊滅よりも怖い。<br>だから交換条件を出したんだ。"""
al_010100_0080#0,"""わたしが実験体となるかわりに<br>その研究結果でもって、アークスを<br>立て直すように、ってさ。"""
al_010100_0090#0,"""わたし、もとの身体はほんと病弱でさ。<br>どうせあのまま生きてても、そんなに<br>長くないって自分でわかってたから。"""
al_010100_0100#0,"""みんなのためになるなら、って提案して<br>ルーサーもそれを受け入れた。"""
al_010100_0110#0,"""結果、わたしのフォトン能力を礎とした<br>第二世代が生みだされて、アークスは<br>再び勢力を取り戻してくれた。"""
al_010100_0120#0,"""けど、そっか……<br>シオンの目的は、ルーサー絡みか。<br>やっぱそうなっちゃってるんだね。"""
al_010100_0130#0,"""死ぬ前まではしっかり監視できたけど<br>死んだ後は、どうしようもないから……<br>みんなに辛い思いさせちゃったかな。"""
al_010100_0140#0,"""……って、ヘコんでる場合じゃない。<br>こっから先が重要、だもんね。<br>しっかり見て、受け入れないと。"""
text01#0,"""<br>獲得萬象盤『對立之道通往何方』。<br>"""
